id,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
8b8a56ce,Simon Kjær,dk DEN,DF,it Milan,32,1989,3,3,270,3.0,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,1,8,0,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.15,0.15,0.15,Matches
2b0852db,Maurits Kjærgaard,dk DEN,"FW,MF",at RB Salzburg,18,2003,4,0,42,0.5,1,0,1,1,0,0,1,0,0.1,0.1,0.0,0.1,1,1,3,2.14,0.00,2.14,2.14,2.14,0.27,0.00,0.27,0.27,0.27,Matches
15fd5593,Davy Klaassen,nl NED,MF,nl Ajax,28,1993,7,1,236,2.6,1,1,2,1,0,0,0,0,0.6,0.6,0.2,0.7,1,11,4,0.38,0.38,0.76,0.38,0.76,0.22,0.06,0.28,0.22,0.28,Matches
ca8033cb,Lukas Klostermann,de GER,DF,de RB Leipzig,25,1996,5,5,355,3.9,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,0,6,3,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches
19a967ab,Ansgar Knauff,de GER,"FW,MF",de Dortmund,19,2002,3,0,23,0.3,0,0,0,0,0,0,1,0,0.4,0.4,0.0,0.4,0,0,2,0.00,0.00,0.00,0.00,0.00,1.37,0.00,1.37,1.37,1.37,Matches
cd59b9df,Gregor Kobel,ch SUI,GK,de Dortmund,23,1997,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
ff74841d,Philipp Köhn,ch SUI,GK,at RB Salzburg,23,1998,8,8,720,8.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
55126f3b,Koke,es ESP,MF,es Atlético Madrid,29,1992,9,9,659,7.3,0,1,1,0,0,0,1,0,0.3,0.3,1.4,1.7,4,26,7,0.00,0.14,0.14,0.00,0.14,0.05,0.19,0.23,0.05,0.23,Matches
eda40760,Aleksandar Kolarov,rs SRB,DF,it Inter,35,1985,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,3,2,0.00,0.00,0.00,0.00,0.00,0.00,0.84,0.84,0.00,0.84,Matches
bc8df459,Dimitris Kolovos,gr GRE,"MF,FW",md Sheriff Tiraspol,28,1993,6,6,402,4.5,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,4,8,7,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.06,0.03,0.06,Matches
5ed9b537,Ibrahima Konaté,fr FRA,DF,eng Liverpool,22,1999,8,8,720,8.0,2,0,2,2,0,0,1,0,0.4,0.4,0.2,0.7,3,31,1,0.25,0.00,0.25,0.25,0.25,0.05,0.03,0.08,0.05,0.08,Matches
cce181df,Geoffrey Kondogbia,cf CTA,"MF,DF",es Atlético Madrid,28,1993,9,7,579,6.4,0,0,0,0,0,0,2,0,0.2,0.2,0.0,0.3,4,21,4,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,Matches
a26fb8aa,Teun Koopmeiners,nl NED,MF,it Atalanta,23,1998,5,2,212,2.4,0,1,1,0,0,0,0,0,0.1,0.1,0.9,1.0,5,18,2,0.00,0.42,0.42,0.00,0.42,0.06,0.38,0.43,0.06,0.43,Matches
f38cc3b3,Viktor Korniienko,ua UKR,DF,ua Shakhtar,22,1999,2,1,83,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,1,3,0.00,0.00,0.00,0.00,0.00,0.04,0.06,0.10,0.04,0.10,Matches
4d1666ff,Jules Koundé,fr FRA,DF,es Sevilla,22,1998,5,5,450,5.0,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,1,40,1,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05,Matches
79c0821a,Mateo Kovačić,hr CRO,MF,eng Chelsea,27,1994,6,5,425,4.7,0,0,0,0,0,0,0,0,0.1,0.1,0.4,0.6,27,50,10,0.00,0.00,0.00,0.00,0.00,0.03,0.09,0.12,0.03,0.12,Matches
a2c51161,Kirill Kravtsov,ru RUS,MF,ru Zenit,19,2002,2,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
b8798a46,Stanislav Kritsyuk,ru RUS,GK,ru Zenit,30,1990,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
6ce1f46f,Toni Kroos,de GER,MF,es Real Madrid,31,1990,12,11,897,10.0,2,0,2,2,0,0,0,0,0.5,0.5,0.7,1.1,12,79,14,0.20,0.00,0.20,0.20,0.20,0.05,0.07,0.11,0.05,0.11,Matches
a802405e,Danil Krugovoy,ru RUS,"DF,MF",ru Zenit,23,1998,6,0,73,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,6,11,15,0.00,0.00,0.00,0.00,0.00,0.04,0.20,0.24,0.04,0.24,Matches
817c6964,Rade Krunić,ba BIH,"FW,MF",it Milan,27,1993,4,3,250,2.8,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,15,10,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,Matches
292a652a,Serhiy Kryvtsov,ua UKR,DF,ua Shakhtar,30,1991,3,2,193,2.1,0,1,1,0,0,0,0,0,0.0,0.0,0.2,0.2,7,10,0,0.00,0.47,0.47,0.00,0.47,0.00,0.09,0.09,0.00,0.09,Matches
df3cda47,Dejan Kulusevski,se SWE,"FW,MF",it Juventus,21,2000,5,0,85,0.9,1,0,1,1,0,0,1,0,0.3,0.3,0.6,0.9,2,2,2,1.06,0.00,1.06,1.06,1.06,0.31,0.66,0.97,0.31,0.97,Matches
18a88e3e,Daniil Kuznetsov,ru RUS,MF,ru Zenit,18,2003,1,0,3,0.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,1,0.00,0.00,0.00,0.00,0.00,1.83,0.00,1.83,1.83,1.83,Matches
d4e93bab,Daler Kuzyaev,ru RUS,MF,ru Zenit,28,1993,4,3,255,2.8,1,0,1,1,0,0,0,0,0.2,0.2,0.2,0.4,3,10,24,0.35,0.00,0.35,0.35,0.35,0.05,0.08,0.13,0.05,0.13,Matches
277c49ed,Maxence Lacroix,fr FRA,DF,de Wolfsburg,21,2000,6,6,540,6.0,0,0,0,0,0,0,2,0,0.3,0.3,0.1,0.4,0,13,1,0.00,0.00,0.00,0.00,0.00,0.05,0.02,0.06,0.05,0.06,Matches
c1b7847c,Konrad Laimer,at AUT,MF,de RB Leipzig,24,1997,6,6,401,4.5,0,1,1,0,0,0,0,0,0.3,0.3,0.8,1.1,7,30,21,0.00,0.22,0.22,0.00,0.22,0.06,0.18,0.24,0.06,0.24,Matches
abe66106,Érik Lamela,ar ARG,"FW,MF",es Sevilla,29,1992,4,0,123,1.4,0,0,0,0,0,0,1,0,0.2,0.2,0.2,0.4,8,8,18,0.00,0.00,0.00,0.00,0.00,0.14,0.13,0.27,0.14,0.27,Matches
8e034340,Noa Lang,nl NED,"MF,FW",be Club Brugge,22,1999,6,6,527,5.9,0,1,1,0,0,0,3,0,1.1,1.1,0.5,1.6,27,29,51,0.00,0.17,0.17,0.00,0.17,0.19,0.08,0.27,0.19,0.27,Matches
119b9a8e,Aymeric Laporte,es ESP,DF,eng Manchester City,27,1994,9,9,791,8.8,0,0,0,0,0,0,2,0,0.8,0.8,0.0,0.8,14,58,2,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.10,0.10,0.10,Matches
e7af9060,Cyle Larin,ca CAN,"FW,MF",tr Beşiktaş,26,1995,5,5,350,3.9,1,0,1,1,0,0,3,0,1.5,1.5,0.1,1.6,6,6,21,0.26,0.00,0.26,0.26,0.26,0.38,0.02,0.40,0.38,0.40,Matches
8474cb83,Eric Larsson,se SWE,DF,se Malmö,30,1991,4,3,275,3.1,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.2,3,2,2,0.00,0.00,0.00,0.00,0.00,0.01,0.05,0.05,0.01,0.05,Matches
6a829019,Sandro Lauper,ch SUI,DF,ch Young Boys,24,1996,6,5,463,5.1,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,5,26,1,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.04,0.01,0.04,Matches
016ff750,Valentino Lazaro,at AUT,"DF,MF",pt Benfica,25,1996,6,1,117,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,5,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
20730eae,Rafael Leão,pt POR,FW,it Milan,22,1999,4,4,291,3.2,1,1,2,1,0,0,1,0,0.0,0.0,0.5,0.6,10,3,11,0.31,0.31,0.62,0.31,0.62,0.01,0.16,0.17,0.01,0.17,Matches
c3e4ecbb,Jordan Lefort,fr FRA,DF,ch Young Boys,27,1993,3,2,167,1.9,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,3,12,9,0.00,0.00,0.00,0.00,0.00,0.02,0.09,0.11,0.02,0.11,Matches
4dbd0916,Thomas Lemar,fr FRA,MF,es Atlético Madrid,25,1995,8,5,375,4.2,0,1,1,0,0,0,0,0,0.7,0.7,0.2,0.9,10,20,14,0.00,0.24,0.24,0.00,0.24,0.17,0.04,0.22,0.17,0.22,Matches
4f28a6ff,Clément Lenglet,fr FRA,DF,es Barcelona,26,1995,4,4,343,3.8,0,0,0,0,0,0,1,0,0.3,0.3,0.0,0.3,10,33,1,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.07,0.07,0.07,Matches
8d78e732,Robert Lewandowski,pl POL,FW,de Bayern Munich,32,1988,10,10,874,9.7,13,3,16,10,3,4,1,0,10.2,7.1,2.1,9.2,13,22,65,1.34,0.31,1.65,1.03,1.34,1.05,0.21,1.26,0.73,0.95,Matches
0c09c984,Oscar Lewicki,se SWE,MF,se Malmö,29,1992,2,1,124,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,5,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
b1dae700,Bohdan Liedniev,ua UKR,MF,ua Dynamo Kyiv,23,1998,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.4,0.4,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,3.54,3.54,0.00,3.54,Matches
d6e53a3a,Matthijs de Ligt,nl NED,DF,it Juventus,21,1999,7,7,625,6.9,0,0,0,0,0,0,2,0,0.2,0.2,0.4,0.5,3,15,1,0.00,0.00,0.00,0.00,0.00,0.02,0.05,0.08,0.02,0.08,Matches
57a46f3f,Isaac Lihadji,fr FRA,"MF,FW",fr Lille,19,2002,3,0,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,2,5,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.11,0.00,0.11,Matches
f5deef4c,Victor Lindelöf,se SWE,DF,eng Manchester Utd,27,1994,5,5,425,4.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2,7,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
810e3c74,Jesse Lingard,eng ENG,"MF,FW",eng Manchester Utd,28,1992,4,1,118,1.3,0,1,1,0,0,0,0,0,0.2,0.2,0.5,0.7,1,2,6,0.00,0.76,0.76,0.00,0.76,0.13,0.42,0.54,0.13,0.54,Matches
02c15616,Marcos Llorente,es ESP,"DF,MF",es Atlético Madrid,26,1995,9,8,700,7.8,0,0,0,0,0,0,3,0,0.1,0.1,1.1,1.2,22,21,30,0.00,0.00,0.00,0.00,0.00,0.01,0.14,0.15,0.01,0.15,Matches
d7553721,Giovani Lo Celso,ar ARG,"MF,FW",es Villarreal,25,1996,6,6,523,5.8,0,0,0,0,0,0,3,0,0.4,0.4,0.7,1.1,15,29,23,0.00,0.00,0.00,0.00,0.00,0.07,0.12,0.19,0.07,0.19,Matches
a8a874f1,Manuel Locatelli,it ITA,MF,it Juventus,23,1998,7,7,534,5.9,0,0,0,0,0,0,1,0,0.3,0.3,0.9,1.2,2,35,7,0.00,0.00,0.00,0.00,0.00,0.05,0.15,0.20,0.05,0.20,Matches
ed9f7cfe,Renan Lodi,br BRA,"DF,FW",es Atlético Madrid,23,1998,10,4,482,5.4,1,2,3,1,0,0,0,0,0.3,0.3,0.6,0.9,20,5,51,0.19,0.37,0.56,0.19,0.56,0.06,0.12,0.17,0.06,0.17,Matches
e97fd090,Ruben Loftus-Cheek,eng ENG,"MF,DF",eng Chelsea,25,1996,8,2,363,4.0,0,1,1,0,0,0,2,0,0.4,0.4,1.5,1.8,22,23,22,0.00,0.25,0.25,0.00,0.25,0.09,0.37,0.45,0.09,0.45,Matches
5fa57166,Matteo Lovato,it ITA,DF,it Atalanta,21,2000,1,0,45,0.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
1a2935f6,Dejan Lovren,hr CRO,DF,ru Zenit,32,1989,4,4,315,3.5,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.1,0,13,1,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,Matches
921f6058,José Luis Palomino,ar ARG,DF,it Atalanta,31,1990,5,5,450,5.0,1,1,2,1,0,0,1,0,0.4,0.4,0.7,1.1,3,18,0,0.20,0.20,0.40,0.20,0.40,0.07,0.15,0.22,0.07,0.22,Matches
5eae500a,Romelu Lukaku,be BEL,FW,eng Chelsea,28,1993,6,4,320,3.6,2,0,2,2,0,0,0,0,2.0,2.0,1.0,3.0,5,8,43,0.56,0.00,0.56,0.56,0.56,0.56,0.27,0.83,0.56,0.83,Matches
0c61c77c,Dodi Lukebakio,be BEL,"FW,MF",de Wolfsburg,23,1997,6,2,299,3.3,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,14,3,15,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.06,0.03,0.06,Matches
a63a995f,Fabian Lustenberger,ch SUI,DF,ch Young Boys,33,1988,1,1,90,1.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,4,1,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06,Matches
6c330f30,Quentin Maceiras,ch SUI,"DF,MF",ch Young Boys,25,1995,3,1,115,1.3,0,0,0,0,0,0,0,0,0.4,0.4,0.1,0.5,2,6,6,0.00,0.00,0.00,0.00,0.00,0.32,0.04,0.36,0.32,0.36,Matches
d8931174,Harry Maguire,eng ENG,DF,eng Manchester Utd,28,1993,6,6,533,5.9,1,0,1,1,0,0,0,0,0.4,0.4,0.2,0.6,3,9,3,0.17,0.00,0.17,0.17,0.17,0.07,0.04,0.11,0.07,0.11,Matches
892d5bb1,Riyad Mahrez,dz ALG,FW,eng Manchester City,30,1991,12,11,983,10.9,7,2,9,5,2,2,1,0,6.8,5.2,1.7,6.9,45,42,137,0.64,0.18,0.82,0.46,0.64,0.62,0.15,0.78,0.48,0.63,Matches
7ea03b7d,Nico Maier,ch SUI,FW,ch Young Boys,21,2000,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.81,0.00,0.81,0.81,0.81,Matches
fcb38f57,Mike Maignan,fr FRA,GK,it Milan,26,1995,3,3,270,3.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
6853490f,Malcom,br BRA,"MF,FW",ru Zenit,24,1997,6,5,432,4.8,0,1,1,0,0,0,0,0,1.1,1.1,1.9,3.0,20,22,43,0.00,0.21,0.21,0.00,0.21,0.23,0.39,0.62,0.23,0.62,Matches
801831fe,Daniel Maldini,it ITA,"FW,MF",it Milan,19,2001,3,0,23,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
864163f3,Donyell Malen,nl NED,FW,de Dortmund,22,1999,6,5,390,4.3,3,0,3,3,0,0,0,0,1.6,1.6,0.7,2.3,14,16,26,0.69,0.00,0.69,0.69,0.69,0.37,0.17,0.53,0.37,0.53,Matches
48d5bd33,Ruslan Malinovskyi,ua UKR,"MF,FW",it Atalanta,28,1993,5,3,301,3.3,1,0,1,1,0,0,0,0,0.4,0.4,0.9,1.3,9,22,20,0.30,0.00,0.30,0.30,0.30,0.13,0.26,0.38,0.13,0.38,Matches
1b81794d,Felix Mambimbi,ch SUI,"FW,MF",ch Young Boys,20,2001,4,0,63,0.7,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,4,12,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.09,0.09,0.09,Matches
c20bdcd7,Reinildo Mandava,mz MOZ,DF,fr Lille,27,1994,6,5,457,5.1,0,0,0,0,0,0,1,0,0.0,0.0,0.2,0.2,11,13,8,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03,Matches
c20bdcd7,Reinildo Mandava,mz MOZ,DF,es Atlético Madrid,27,1994,4,4,360,4.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,3,10,2,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
fbd6378b,Aïssa Mandi,dz ALG,DF,es Villarreal,29,1991,2,0,26,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
c691bfe2,Sadio Mané,sn SEN,FW,eng Liverpool,29,1992,13,11,818,9.1,5,1,6,5,0,0,2,0,4.5,4.5,1.9,6.4,25,38,91,0.55,0.11,0.66,0.55,0.66,0.49,0.21,0.71,0.49,0.71,Matches
e54a9890,Faitout Maouassa,fr FRA,MF,be Club Brugge,23,1998,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
7a20d90a,Iván Marcano,es ESP,DF,pt Porto,34,1987,2,1,127,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
603116a7,Marcelo,br BRA,DF,es Real Madrid,33,1988,3,0,96,1.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,3,7,3,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.10,0.10,0.10,Matches
f0da930c,José María Giménez,uy URU,DF,es Atlético Madrid,26,1995,7,6,585,6.5,0,0,0,0,0,0,1,0,0.4,0.4,0.0,0.4,2,19,0,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06,Matches
5c4dc0ff,Mariano,do DOM,FW,es Real Madrid,27,1993,1,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
f0021247,João Mário,pt POR,MF,pt Benfica,28,1993,8,6,489,5.4,0,4,4,0,0,0,2,0,0.5,0.5,1.4,1.8,8,25,11,0.00,0.74,0.74,0.00,0.74,0.09,0.25,0.34,0.09,0.34,Matches
82a39b66,João Mário Lopes,pt POR,DF,pt Porto,21,2000,4,4,350,3.9,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,10,8,12,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.00,0.06,Matches
cdf65d12,Marlon,br BRA,DF,ua Shakhtar,25,1995,5,5,450,5.0,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,4,35,0,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches
9139bb12,Marlos,ua UKR,"FW,MF",ua Shakhtar,33,1988,6,1,209,2.3,0,0,0,0,0,0,0,0,0.6,0.6,0.5,1.1,11,12,22,0.00,0.00,0.00,0.00,0.00,0.25,0.22,0.48,0.25,0.48,Matches
d5f2f82b,Marquinhos,br BRA,DF,fr Paris S-G,27,1994,8,8,720,8.0,0,1,1,0,0,0,0,0,0.0,0.0,0.5,0.5,2,15,0,0.00,0.12,0.12,0.00,0.12,0.00,0.06,0.06,0.00,0.06,Matches
8b788c01,Anthony Martial,fr FRA,FW,eng Manchester Utd,25,1995,2,1,67,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,2,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
11d8aff0,Josep Martinez,es ESP,GK,de RB Leipzig,23,1998,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
f7036e1c,Lautaro Martínez,ar ARG,FW,it Inter,23,1997,8,8,580,6.4,1,0,1,1,0,0,1,0,2.4,2.4,1.4,3.7,9,16,50,0.16,0.00,0.16,0.16,0.16,0.37,0.21,0.58,0.37,0.58,Matches
bac46a10,Lisandro Martínez,ar ARG,DF,nl Ajax,23,1998,8,8,720,8.0,0,1,1,0,0,0,1,0,0.4,0.4,1.2,1.6,11,65,1,0.00,0.12,0.12,0.00,0.12,0.05,0.15,0.20,0.05,0.20,Matches
f3945e07,Toni Martínez,es ESP,FW,pt Porto,24,1997,6,2,146,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,4,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches
0e96a5e1,Christopher Martins,lu LUX,MF,ch Young Boys,24,1997,5,5,417,4.6,0,0,0,0,0,0,1,0,0.2,0.2,0.3,0.5,3,24,2,0.00,0.00,0.00,0.00,0.00,0.04,0.07,0.11,0.04,0.11,Matches
55abe554,Clinton Mata,ao ANG,DF,be Club Brugge,28,1992,6,6,527,5.9,0,0,0,0,0,0,1,0,0.1,0.1,0.6,0.7,10,19,18,0.00,0.00,0.00,0.00,0.00,0.02,0.11,0.13,0.02,0.13,Matches
29733c72,Juan Mata,es ESP,MF,eng Manchester Utd,33,1988,3,1,96,1.1,0,0,0,0,0,0,0,0,0.5,0.5,0.1,0.6,2,6,0,0.00,0.00,0.00,0.00,0.00,0.45,0.09,0.54,0.45,0.54,Matches
eb7822d7,Nemanja Matić,rs SRB,"MF,DF",eng Manchester Utd,32,1988,8,1,200,2.2,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,7,13,0,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches
b217ef29,Joël Matip,cm CMR,DF,eng Liverpool,29,1991,7,7,630,7.0,0,0,0,0,0,0,1,0,0.7,0.7,0.0,0.7,4,30,2,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.10,0.09,0.10,Matches
1adcf39e,Mykola Matviyenko,ua UKR,DF,ua Shakhtar,25,1996,4,4,360,4.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,12,28,5,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches
0e6bc38c,Eric Maxim Choupo-Moting,cm CMR,FW,de Bayern Munich,32,1989,4,0,52,0.6,1,0,1,1,0,0,0,0,0.5,0.5,0.0,0.5,1,2,7,1.73,0.00,1.73,1.73,1.73,0.87,0.00,0.87,0.87,0.87,Matches
005ca692,Maycon,br BRA,MF,ua Shakhtar,24,1997,6,5,474,5.3,0,0,0,0,0,0,0,0,0.2,0.2,0.5,0.6,5,37,2,0.00,0.00,0.00,0.00,0.00,0.03,0.09,0.12,0.03,0.12,Matches
b74277a0,Noussair Mazraoui,ma MAR,DF,nl Ajax,23,1997,8,8,657,7.3,0,2,2,0,0,0,1,0,0.7,0.7,1.1,1.8,22,64,66,0.00,0.27,0.27,0.00,0.27,0.09,0.15,0.24,0.09,0.24,Matches
493924a7,Kevin Mbabu,ch SUI,DF,de Wolfsburg,26,1995,6,4,328,3.6,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.2,16,16,22,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04,Matches
e75129bd,Noah Mbamba,be BEL,MF,be Club Brugge,16,2005,3,0,58,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
42fd9c7f,Kylian Mbappé,fr FRA,FW,fr Paris S-G,22,1998,8,8,671,7.5,6,4,10,6,0,1,1,0,5.6,4.8,1.7,6.5,53,22,73,0.80,0.54,1.34,0.80,1.34,0.75,0.23,0.97,0.64,0.87,Matches
e76cb9cc,Chancel Mbemba,cd COD,DF,pt Porto,26,1994,5,5,449,5.0,0,0,0,0,0,0,2,1,0.4,0.4,0.1,0.5,0,13,1,0.00,0.00,0.00,0.00,0.00,0.09,0.01,0.10,0.09,0.10,Matches
387e1d35,Luke Mbete-Tatu,eng ENG,DF,eng Manchester City,17,2003,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
96593e89,James Mcatee,eng ENG,MF,eng Manchester City,18,2002,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,0,4,3,0.00,0.00,0.00,0.00,0.00,0.00,0.49,0.49,0.00,0.49,Matches
01c3aff5,Weston McKennie,us USA,MF,it Juventus,22,1998,6,4,389,4.3,0,0,0,0,0,0,0,0,0.9,0.9,0.5,1.4,6,20,20,0.00,0.00,0.00,0.00,0.00,0.21,0.11,0.33,0.21,0.33,Matches
d93c2511,Scott McTominay,sct SCO,MF,eng Manchester Utd,24,1996,5,5,397,4.4,0,0,0,0,0,0,1,0,0.8,0.8,0.0,0.8,3,24,3,0.00,0.00,0.00,0.00,0.00,0.18,0.00,0.18,0.18,0.18,Matches
0a6dbbf7,Brandon Mechele,be BEL,DF,be Club Brugge,28,1993,3,1,133,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
5cec2c74,Soualiho Meïté,fr FRA,MF,pt Benfica,27,1994,3,1,156,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
48b3dd60,Arthur Melo,br BRA,MF,it Juventus,24,1996,6,2,268,3.0,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,7,33,2,0.00,0.00,0.00,0.00,0.00,0.03,0.05,0.08,0.03,0.08,Matches
8f696594,Memphis,nl NED,FW,es Barcelona,27,1994,6,6,524,5.8,0,0,0,0,0,0,0,0,0.3,0.3,1.6,1.9,27,24,66,0.00,0.00,0.00,0.00,0.00,0.05,0.27,0.33,0.05,0.33,Matches
