id,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
92232aad,Mathieu Debuchy,fr FRA,DF,Saint-Étienne,33,1985,21.6,836,1171,71.4,12624,5018,501,575,87.1,261,370,70.5,50,140,35.7,3,2.3,1.8,+0.7,22,54,20,17,79,Matches
0be95d34,Romain Del Castillo,fr FRA,"MF,FW",Rennes,22,1996,14.9,393,568,69.2,5354,1671,253,314,80.6,106,148,71.6,16,44,36.4,3,3.0,2.6,0.0,24,26,29,9,49,Matches
d33c706e,Andy Delort,dz ALG,FW,Montpellier,26,1991,34.6,716,1216,58.9,11481,3135,392,537,73.0,199,357,55.7,83,167,49.7,7,8.3,7.8,-1.3,57,67,45,18,102,Matches
e7986081,Moussa Dembélé,fr FRA,FW,Lyon,22,1996,22.4,307,419,73.3,3709,657,199,244,81.6,68,93,73.1,10,17,58.8,4,2.7,1.9,+1.3,30,15,12,4,24,Matches
a6138e4a,Jessy Deminguet,fr FRA,MF,Caen,20,1998,14.1,377,464,81.3,6738,1353,168,190,88.4,145,175,82.9,52,73,71.2,0,0.2,0.2,-0.2,5,36,2,1,38,Matches
47af88b8,Jason Denayer,be BEL,DF,Lyon,23,1995,30.6,1848,1974,93.6,33296,12491,671,711,94.4,1044,1086,96.1,107,131,81.7,0,0.4,0.4,-0.4,5,85,4,0,136,Matches
e53ab10b,Clément Depres,fr FRA,FW,Nîmes,23,1994,4.9,110,164,67.1,1317,318,75,99,75.8,22,36,61.1,4,10,40.0,0,0.2,0.1,-0.2,4,10,1,0,13,Matches
19cda00b,Ángel Di María,ar ARG,"FW,MF",Paris S-G,30,1988,25.8,1042,1439,72.4,15546,4506,571,676,84.5,302,405,74.6,86,200,43.0,11,7.8,9.5,+3.2,55,90,58,6,151,Matches
244bc2c8,Boulaye Dia,sn SEN,FW,Reims,21,1996,8.3,106,156,67.9,1308,265,61,86,70.9,33,44,75.0,3,8,37.5,0,0.8,0.4,-0.8,7,2,5,0,12,Matches
aeed5c06,Moussa Diaby,fr FRA,"MF,DF",Paris S-G,19,1999,12.7,447,562,79.5,5392,1118,291,328,88.7,111,143,77.6,8,17,47.1,6,3.9,3.3,+2.1,20,13,20,3,37,Matches
1bfb6fef,Bafodé Diakité,fr FRA,DF,Toulouse,17,2001,7.0,265,343,77.3,4362,1404,128,146,87.7,117,147,79.6,16,34,47.1,0,0.1,0.1,-0.1,2,11,0,0,24,Matches
26383ea5,Abdoulaye Diallo,sn SEN,GK,Rennes,26,1992,5.5,104,145,71.7,2928,2168,13,13,100.0,52,54,96.3,39,78,50.0,0,0.0,0.0,0.0,0,1,0,0,0,Matches
6c6ecdd4,Mustapha Diallo,sn SEN,MF,Nîmes,32,1986,5.1,116,176,65.9,1838,545,56,79,70.9,45,64,70.3,10,18,55.6,1,0.1,0.1,+0.9,2,8,1,0,14,Matches
79584585,Lassana Diarra,fr FRA,MF,Paris S-G,33,1985,1.8,131,146,89.7,2005,506,68,72,94.4,50,57,87.7,6,10,60.0,0,0.0,0.1,0.0,1,7,0,0,11,Matches
247accfd,Bakaye Dibassy,ml MLI,DF,Amiens,28,1989,32.7,1090,1435,76.0,18209,6703,524,603,86.9,465,579,80.3,77,179,43.0,1,0.5,0.6,+0.5,7,69,11,6,94,Matches
d2aa8ac0,Étienne Didot,fr FRA,MF,Guingamp,35,1983,23.4,924,1221,75.7,18058,5751,377,442,85.3,361,449,80.4,161,268,60.1,1,1.9,2.0,-0.9,17,118,16,1,150,Matches
92b56413,Tristan Dingomé,cm CMR,MF,Reims,27,1991,14.9,464,600,77.3,7444,2001,241,279,86.4,159,200,79.5,42,72,58.3,3,2.2,1.6,+0.8,27,64,20,1,93,Matches
10650926,Ismaël Diomandé,ci CIV,"MF,DF",Caen,25,1992,14.4,491,597,82.2,9615,2875,196,219,89.5,189,214,88.3,88,133,66.2,1,0.3,0.3,+0.7,4,46,2,1,50,Matches
4be0b467,Lois Diony,fr FRA,FW,Saint-Étienne,25,1992,17.7,195,318,61.3,2625,488,112,158,70.9,64,96,66.7,5,18,27.8,1,1.8,1.5,-0.8,19,7,5,3,18,Matches
19053e31,Sofiane Diop,fr FRA,"MF,FW",Monaco,18,2000,8.2,161,239,67.4,2336,570,96,113,85.0,40,63,63.5,13,27,48.1,0,1.0,0.2,-1.0,8,15,3,0,18,Matches
7f622eef,Assane Dioussé,sn SEN,MF,Saint-Étienne,20,1997,2.4,120,142,84.5,2126,597,50,56,89.3,56,66,84.8,11,14,78.6,0,0.6,0.2,-0.6,2,12,1,0,15,Matches
ad82197c,Axel Disasi,fr FRA,DF,Reims,20,1998,1.8,52,69,75.4,878,388,25,32,78.1,23,28,82.1,3,7,42.9,0,0.1,0.0,-0.1,1,0,0,0,2,Matches
933d3b51,Koffi Djidji,ci CIV,DF,Nantes,25,1992,1.0,45,54,83.3,1029,352,11,11,100.0,24,28,85.7,10,14,71.4,0,0.0,0.0,0.0,0,5,0,0,5,Matches
43e7a164,Alexander Djiku,gh GHA,DF,Caen,23,1994,30.6,1175,1418,82.9,24773,9459,351,411,85.4,625,702,89.0,190,277,68.6,0,0.3,0.3,-0.3,3,51,5,0,68,Matches
083525e5,Papy Djilobodji,sn SEN,DF,Guingamp,29,1988,1.9,59,88,67.0,1531,610,12,16,75.0,32,39,82.1,15,32,46.9,0,0.1,0.0,-0.1,1,12,1,0,10,Matches
ccb1c3af,Keagan Dolly,za RSA,FW,Montpellier,25,1993,1.0,34,41,82.9,754,276,13,14,92.9,10,12,83.3,10,12,83.3,0,0.1,0.2,-0.1,1,6,2,0,7,Matches
67ac5bb8,Gabriel Dos Santos,br BRA,DF,Lille,20,1997,11.8,554,645,85.9,11218,4120,158,171,92.4,329,353,93.2,62,110,56.4,0,0.1,0.2,-0.1,3,18,2,0,40,Matches
6421dd73,Mathieu Dossevi,tg TOG,"FW,MF",Toulouse,30,1988,27.4,606,926,65.4,9229,2671,353,440,80.2,162,256,63.3,60,144,41.7,2,4.9,5.8,-2.9,60,37,25,18,53,Matches
6481421d,Moussa Doumbia,ml MLI,"FW,MF",Reims,23,1994,17.8,496,649,76.4,7596,1556,281,323,87.0,152,197,77.2,39,70,55.7,1,2.0,1.6,-1.0,20,33,23,7,73,Matches
9daeac61,Souleyman Doumbia,ci CIV,DF,Rennes,21,1996,6.7,305,353,86.4,4327,1445,198,214,92.5,84,98,85.7,16,29,55.2,0,0.0,0.1,0.0,1,12,0,0,26,Matches
1a992676,Julian Draxler,de GER,"MF,FW",Paris S-G,24,1993,22.7,1402,1592,88.1,20420,4785,759,819,92.7,465,504,92.3,80,116,69.0,7,5.0,5.0,+2.0,41,123,42,1,193,Matches
ff0ab48c,Leo Dubois,fr FRA,DF,Lyon,23,1994,22.7,1252,1513,82.7,19499,6383,702,768,91.4,447,528,84.7,80,126,63.5,6,4.5,3.6,+1.5,26,85,28,21,129,Matches
0e12089d,Maxime Dupé,fr FRA,GK,Nantes,25,1993,10.4,176,302,58.3,6308,5420,20,20,100.0,71,72,98.6,85,205,41.5,0,0.0,0.0,0.0,0,3,0,0,0,Matches
f09a8b75,Jimmy Durmaz,se SWE,"MF,FW",Toulouse,29,1989,21.1,886,1212,73.1,13971,4885,495,575,86.1,275,364,75.5,83,170,48.8,1,2.9,3.5,-1.9,39,97,28,4,144,Matches
167d5018,Félix Eboa Eboa,cm CMR,DF,Guingamp,21,1997,27.0,764,1007,75.9,15170,5969,239,299,79.9,435,501,86.8,81,175,46.3,0,0.3,0.3,-0.3,5,46,7,2,74,Matches
4fdf1fd9,Björn Engels,be BEL,DF,Reims,23,1994,33.0,1102,1320,83.5,23370,8953,373,427,87.4,512,574,89.2,202,291,69.4,1,1.3,1.1,-0.3,11,80,7,1,104,Matches
5f4ce4b6,Lucas Evangelista,br BRA,"FW,MF",Nantes,23,1995,8.0,227,308,73.7,3111,749,129,156,82.7,62,79,78.5,15,33,45.5,0,0.1,0.5,-0.1,4,17,5,2,34,Matches
ae82fa48,Valentin Eysseric,fr FRA,"MF,FW",Nantes,26,1992,2.3,78,109,71.6,1138,317,44,51,86.3,18,25,72.0,7,20,35.0,0,0.3,0.3,-0.3,5,4,2,0,6,Matches
bc7b4580,Fábio,br BRA,"DF,FW",Nantes,28,1990,14.2,483,646,74.8,7631,3126,263,303,86.8,165,223,74.0,38,78,48.7,2,1.0,0.9,+1.0,15,31,16,10,47,Matches
33508c78,Cesc Fàbregas,es ESP,MF,Monaco,31,1987,10.7,623,759,82.1,11565,4442,267,306,87.3,251,289,86.9,85,129,65.9,0,1.0,1.2,-1.0,18,74,12,0,113,Matches
745ca0a3,Romain Faivre,fr FRA,MF,Monaco,20,1998,1.0,37,43,86.0,600,153,18,20,90.0,14,16,87.5,3,4,75.0,0,0.0,0.0,0.0,1,8,1,0,7,Matches
79135368,Fayçal Fajr,ma MAR,MF,Caen,29,1988,36.0,1621,2146,75.5,33729,10094,653,725,90.1,559,673,83.1,360,642,56.1,4,5.7,5.6,-1.7,54,177,25,8,225,Matches
66116290,Radamel Falcao,co COL,FW,Monaco,32,1986,28.4,513,671,76.5,6318,979,339,411,82.5,110,141,78.0,22,36,61.1,2,2.0,1.7,0.0,18,42,7,1,47,Matches
bece776f,Nabil Fekir,fr FRA,MF,Lyon,25,1993,22.1,877,1079,81.3,13044,3831,500,572,87.4,238,285,83.5,80,130,61.5,7,5.4,5.0,+1.6,51,105,23,5,134,Matches
6644712a,Yassin Fekir,fr FRA,FW,Lyon,21,1997,0.1,13,17,76.5,203,58,9,11,81.8,3,4,75.0,1,1,100.0,0,0.1,0.0,-0.1,1,2,1,1,0,Matches
05816e19,Juan Ferney Otero,co COL,"FW,MF",Amiens,23,1995,24.2,518,755,68.6,7864,2154,280,352,79.5,192,262,73.3,26,80,32.5,2,2.3,2.9,-0.3,28,43,19,8,83,Matches
375622c5,Jordan Ferri,fr FRA,MF,Nîmes,26,1992,20.8,855,1059,80.7,15473,5377,372,428,86.9,341,395,86.3,105,156,67.3,1,2.9,1.4,-1.9,25,119,23,1,170,Matches
375622c5,Jordan Ferri,fr FRA,MF,Lyon,26,1992,1.3,80,95,84.2,1283,247,40,43,93.0,31,37,83.8,6,11,54.5,0,0.0,0.1,0.0,0,6,1,0,12,Matches
9dafff2a,Guessouma Fofana,mr MTN,MF,Amiens,25,1992,2.1,40,57,70.2,749,158,16,21,76.2,18,22,81.8,6,13,46.2,0,0.0,0.0,0.0,0,5,0,0,5,Matches
9dafff2a,Guessouma Fofana,mr MTN,MF,Guingamp,25,1992,5.3,97,128,75.8,1538,565,53,68,77.9,32,40,80.0,9,15,60.0,0,0.0,0.1,0.0,1,4,1,1,19,Matches
132a82f1,Wesley Fofana,fr FRA,DF,Saint-Étienne,17,2000,1.8,72,86,83.7,1024,409,40,42,95.2,21,27,77.8,5,9,55.6,0,0.0,0.0,0.0,0,0,0,0,2,Matches
822d51d7,Youssouf Fofana,fr FRA,MF,Strasbourg,19,1999,10.1,271,355,76.3,4511,989,129,157,82.2,107,125,85.6,25,46,54.3,1,0.6,0.2,+0.4,6,23,5,1,27,Matches
90eb507d,Thomas Foket,be BEL,DF,Reims,23,1994,32.0,1070,1437,74.5,16995,7259,587,677,86.7,401,544,73.7,64,147,43.5,0,0.9,1.5,-0.9,13,68,14,6,104,Matches
9f90c06b,Thomas Fontaine,mg MAD,"DF,MF",Reims,27,1991,4.7,172,202,85.1,3907,1462,48,52,92.3,81,91,89.0,41,54,75.9,1,0.4,0.2,+0.6,2,6,0,0,8,Matches
90f87966,José Fonte,pt POR,DF,Lille,34,1983,34.6,1945,2231,87.2,38634,12638,579,640,90.5,1110,1189,93.4,219,334,65.6,1,0.4,0.6,+0.6,8,112,7,1,159,Matches
6ff8ef56,Rui Fonte,pt POR,"FW,MF",Lille,28,1990,7.0,148,190,77.9,1802,416,94,114,82.5,28,36,77.8,7,11,63.6,0,0.3,0.3,-0.3,7,8,1,0,17,Matches
574aa9ec,Steven Fortes,cv CPV,DF,Toulouse,26,1992,1.5,43,50,86.0,801,285,11,14,78.6,25,25,100.0,5,9,55.6,0,0.0,0.0,0.0,0,2,0,0,5,Matches
4b96c347,Angelo Fulgini,fr FRA,"MF,FW",Angers,21,1996,18.2,590,794,74.3,8705,2643,323,381,84.8,172,227,75.8,46,86,53.5,1,3.6,2.8,-2.6,39,39,28,0,87,Matches
9f6325f9,Milan Gajić,rs SRB,DF,Bordeaux,22,1996,1.0,38,45,84.4,567,281,19,20,95.0,17,19,89.5,2,5,40.0,0,0.0,0.0,0.0,0,0,0,0,2,Matches
23c63b7f,Ignatius Ganago,cm CMR,FW,Nice,19,1999,11.5,173,225,76.9,2118,358,111,134,82.8,45,59,76.3,2,5,40.0,0,1.0,0.7,-1.0,11,4,3,0,14,Matches
23593121,Ganso,br BRA,"MF,FW",Amiens,28,1989,5.8,286,336,85.1,4238,1290,159,172,92.4,95,108,88.0,17,26,65.4,2,1.1,0.8,+0.9,17,38,6,1,43,Matches
6ed1a2a2,Manu García,es ESP,MF,Toulouse,20,1998,20.5,737,935,78.8,11496,3665,415,483,85.9,212,267,79.4,74,114,64.9,4,1.8,2.3,+2.2,22,93,19,1,139,Matches
4c700f46,Jérémy Gélin,fr FRA,"DF,MF",Rennes,21,1997,14.2,691,795,86.9,14617,4942,202,225,89.8,365,390,93.6,113,161,70.2,0,0.1,1.5,-0.1,5,59,4,0,79,Matches
1040e783,Romain Genevois,ht HAI,DF,Caen,30,1987,4.0,127,158,80.4,2398,1115,56,61,91.8,47,50,94.0,21,39,53.8,0,0.0,0.1,0.0,0,5,0,0,11,Matches
ea0ff634,Valère Germain,fr FRA,FW,Marseille,28,1990,24.1,462,613,75.4,5326,934,273,329,83.0,108,146,74.0,9,16,56.3,2,3.2,2.3,-1.2,20,26,6,1,29,Matches
9836e892,Willem Geubbels,fr FRA,MF,Monaco,16,2001,0.1,1,3,33.3,7,4,1,2,50.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
ce84946a,Lamine Ghezali,fr FRA,"FW,MF",Saint-Étienne,19,1999,0.5,15,24,62.5,237,130,7,9,77.8,5,8,62.5,1,1,100.0,0,0.0,0.1,0.0,0,2,1,0,3,Matches
f7b1d4e0,Saman Ghoddos,ir IRN,"FW,MF",Amiens,24,1993,20.3,393,611,64.3,6228,1963,209,254,82.3,132,191,69.1,33,111,29.7,4,2.6,2.5,+1.4,36,30,15,5,44,Matches
3befc2b6,Andrei Girotto,br BRA,MF,Nantes,26,1992,16.4,638,807,79.1,10542,3670,323,371,87.1,227,267,85.0,63,117,53.8,0,0.4,0.8,-0.4,6,52,5,2,81,Matches
c6056d58,Kamil Glik,pl POL,DF,Monaco,30,1988,33.0,1366,1633,83.6,28701,9765,378,422,89.6,786,871,90.2,192,312,61.5,0,0.1,0.2,-0.1,2,84,1,0,107,Matches
a0434482,Eddy Gnahoré,fr FRA,MF,Amiens,24,1993,24.9,1033,1163,88.8,16358,3457,544,595,91.4,387,417,92.8,74,93,79.6,2,2.5,2.0,-0.5,30,59,13,0,88,Matches
132bb875,Mauro Goicoechea,uy URU,GK,Toulouse,30,1988,7.9,168,252,66.7,5372,4396,18,18,100.0,73,73,100.0,76,160,47.5,0,0.0,0.0,0.0,0,1,0,0,0,Matches
3708e9fa,Aleksandr Golovin,ru RUS,"MF,FW",Monaco,22,1996,25.4,861,1102,78.1,13166,3087,468,527,88.8,277,372,74.5,70,116,60.3,3,2.0,2.8,+1.0,26,82,38,9,120,Matches
c27dfb82,Anthony Gonçalves,fr FRA,"MF,FW",Strasbourg,32,1986,11.8,342,510,67.1,5334,1810,174,212,82.1,113,177,63.8,30,73,41.1,2,1.3,1.3,+0.7,14,29,13,8,45,Matches
4d3e9033,Mathieu Gorgelin,fr FRA,GK,Lyon,27,1990,4.0,99,112,88.4,2479,1734,18,18,100.0,57,58,98.3,24,36,66.7,0,0.0,0.0,0.0,0,0,0,0,0,Matches
7c6d6c96,Prince-Désir Gouano,fr FRA,DF,Amiens,24,1993,29.1,874,1069,81.8,17618,7638,260,300,86.7,506,574,88.2,101,171,59.1,0,0.2,0.4,-0.2,3,49,4,0,52,Matches
3acddfdd,Yoann Gourcuff,fr FRA,"MF,FW",Dijon,32,1986,1.5,68,84,81.0,984,275,38,40,95.0,24,30,80.0,2,6,33.3,0,0.1,0.1,-0.1,3,9,2,1,9,Matches
c5a500ca,Max Gradel,ci CIV,"FW,MF",Toulouse,30,1987,36.0,887,1305,68.0,12821,3767,508,623,81.5,276,400,69.0,56,142,39.4,5,7.1,6.3,-2.1,53,60,48,14,127,Matches
06c48679,Jonathan Gradit,fr FRA,DF,Caen,25,1992,22.3,740,918,80.6,13529,5073,298,332,89.8,351,417,84.2,81,138,58.7,0,0.8,1.0,-0.8,6,45,11,4,66,Matches
d2448564,Samuel Grandsir,fr FRA,"MF,FW",Strasbourg,21,1996,2.6,59,85,69.4,805,169,31,36,86.1,17,25,68.0,3,8,37.5,0,0.4,0.3,-0.4,1,3,1,0,6,Matches
d2448564,Samuel Grandsir,fr FRA,"FW,MF",Monaco,21,1996,5.2,105,188,55.9,1437,478,71,93,76.3,22,46,47.8,7,28,25.0,1,2.1,1.6,-1.1,7,6,7,4,9,Matches
8b298f56,Clément Grenier,fr FRA,MF,Rennes,27,1991,29.6,1424,1817,78.4,26838,8525,595,684,87.0,588,706,83.3,201,340,59.1,5,5.3,4.0,-0.3,56,151,28,8,225,Matches
53283127,Jérémy Grimm,fr FRA,MF,Strasbourg,31,1987,1.9,69,83,83.1,1262,240,29,35,82.9,28,30,93.3,9,9,100.0,0,0.0,0.0,0.0,1,2,1,0,6,Matches
0ee664db,Metehan Güçlü,tr TUR,MF,Paris S-G,19,1999,0.2,3,3,100.0,46,1,1,1,100.0,2,2,100.0,0,0,,0,0.1,0.0,-0.1,1,0,0,0,1,Matches
92b1763b,Makhtar Gueye,sn SEN,"FW,MF",Saint-Étienne,20,1997,0.6,9,16,56.3,96,8,2,6,33.3,3,5,60.0,0,0,,1,0.4,0.1,+0.6,2,0,1,0,1,Matches
5d8d7454,Frederic Guilbert,fr FRA,DF,Caen,23,1994,32.4,985,1425,69.1,17427,7268,482,572,84.3,372,530,70.2,110,238,46.2,2,2.7,1.6,-0.7,24,60,19,14,87,Matches
9453d2f4,Baptiste Guillaume,be BEL,FW,Nîmes,23,1995,13.1,175,281,62.3,2096,397,120,178,67.4,36,54,66.7,4,6,66.7,1,0.8,0.6,+0.2,10,10,4,1,26,Matches
923f4dda,Sehrou Guirassy,gn GUI,FW,Amiens,22,1996,12.3,209,330,63.3,2701,597,142,202,70.3,45,76,59.2,9,15,60.0,1,1.4,0.7,-0.4,12,14,9,1,31,Matches
bc270726,Régis Gurtner,fr FRA,GK,Amiens,31,1986,38.0,639,1158,55.2,24469,20740,49,49,100.0,228,233,97.9,361,871,41.4,0,0.1,0.1,-0.1,2,21,0,0,0,Matches
82671804,Luiz Gustavo,br BRA,"MF,DF",Marseille,31,1987,27.1,1279,1447,88.4,21471,6642,611,652,93.7,488,532,91.7,128,190,67.4,0,0.5,0.6,-0.5,8,77,9,3,108,Matches
ec400194,Oussama Haddadi,tn TUN,DF,Dijon,26,1992,29.7,1195,1633,73.2,20928,7629,535,621,86.2,517,673,76.8,108,231,46.8,2,2.7,3.3,-0.7,36,72,34,25,102,Matches
9f29c204,Oualid El Hajjam,ma MAR,"DF,MF",Amiens,27,1991,6.0,197,287,68.6,3379,1617,94,110,85.5,80,115,69.6,20,47,42.6,0,0.1,0.2,-0.1,1,19,3,2,25,Matches
0b4d8274,Romain Hamouma,fr FRA,"FW,MF",Saint-Étienne,31,1987,17.6,397,574,69.2,5425,1305,218,261,83.5,115,175,65.7,23,56,41.1,4,4.4,3.3,-0.4,33,15,25,7,51,Matches
d880dc16,Féthi Harek,dz ALG,DF,Nîmes,35,1982,2.0,43,62,69.4,784,330,18,23,78.3,19,25,76.0,4,10,40.0,0,0.0,0.0,0.0,0,2,0,0,3,Matches
0a89e877,Benjamin Henrichs,de GER,"DF,MF",Monaco,21,1997,20.3,770,1060,72.6,11859,4583,416,489,85.1,290,393,73.8,42,99,42.4,2,2.4,2.4,-0.4,23,60,22,9,102,Matches
3681cfff,Christophe Hérelle,mq MTQ,DF,Nice,25,1992,32.6,1937,2186,88.6,38223,12653,561,604,92.9,1166,1231,94.7,191,302,63.2,0,0.3,0.3,-0.3,5,92,5,2,140,Matches
c4bbea9f,Vitorino Hilton,br BRA,DF,Montpellier,40,1977,35.9,1247,1527,81.7,30648,13690,245,283,86.6,660,739,89.3,333,477,69.8,2,0.8,1.0,+1.2,8,112,7,2,114,Matches
97b87472,Tomáš Hubočan,sk SVK,DF,Marseille,32,1985,0.8,19,26,73.1,294,186,9,10,90.0,10,14,71.4,0,2,0.0,0,0.0,0.0,0.0,0,0,0,0,2,Matches
d14229f3,Adrien Hunou,fr FRA,"FW,MF",Rennes,24,1994,13.8,233,308,75.6,2658,380,170,205,82.9,45,60,75.0,2,7,28.6,1,0.5,0.4,+0.5,10,7,4,0,16,Matches
7ffaf233,Suk Hyun-jun,kr KOR,FW,Reims,27,1991,8.8,87,174,50.0,1224,259,54,86,62.8,26,50,52.0,3,13,23.1,0,0.5,0.3,-0.5,8,15,4,3,15,Matches
885b7aa7,Didier Ibrahim Ndong,ga GAB,MF,Guingamp,24,1994,8.3,271,334,81.1,4780,1183,120,136,88.2,117,138,84.8,29,42,69.0,0,0.1,0.3,-0.1,4,27,5,2,33,Matches
3767b3b7,Edgar Ié,pt POR,DF,Lille,24,1994,2.7,96,124,77.4,1702,565,43,47,91.5,46,59,78.0,7,14,50.0,0,0.0,0.0,0.0,1,3,0,0,7,Matches
3767b3b7,Edgar Ié,pt POR,DF,Nantes,24,1994,8.6,274,356,77.0,4238,1904,146,166,88.0,101,124,81.5,20,40,50.0,0,0.0,0.1,0.0,1,16,1,1,21,Matches
8ff4872e,Jordan Ikoko,cd COD,DF,Guingamp,24,1994,19.0,595,825,72.1,9213,3603,308,356,86.5,217,317,68.5,40,91,44.0,0,1.0,1.7,-1.0,10,39,14,9,63,Matches
42eaa028,Jonathan Ikone,fr FRA,"MF,FW",Lille,20,1998,31.1,687,951,72.2,9881,2711,386,463,83.4,194,261,74.3,47,82,57.3,9,6.2,3.7,+2.8,57,62,31,3,96,Matches
3e87d087,Emmanuel Imorou,bj BEN,DF,Caen,29,1988,12.4,425,584,72.8,6542,2745,243,275,88.4,156,217,71.9,19,66,28.8,1,0.2,0.5,+0.8,2,22,5,4,23,Matches
a671316d,Wilson Isidor,fr FRA,FW,Monaco,17,2000,0.5,4,10,40.0,40,6,4,6,66.7,0,0,,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
46d50339,Christophe Jallet,fr FRA,DF,Nice,34,1983,9.8,528,631,83.7,8726,3374,271,293,92.5,221,260,85.0,30,52,57.7,0,0.2,0.7,-0.2,3,43,8,3,83,Matches
22a62523,Nicolas Janvier,fr FRA,MF,Rennes,19,1998,0.0,2,2,100.0,26,0,2,2,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,1,Matches
dd73120f,Assil Jaziri,tn TUN,FW,Nice,18,1999,0.4,17,24,70.8,271,70,9,12,75.0,5,7,71.4,2,4,50.0,0,0.1,0.1,-0.1,1,2,4,1,4,Matches
7d9b37bf,Corentin Jean,fr FRA,"FW,MF",Toulouse,23,1995,7.0,144,204,70.6,1893,418,97,121,80.2,29,42,69.0,8,20,40.0,0,1.5,1.0,-1.5,8,7,4,3,12,Matches
2e52206e,Benjamin Jeannot,fr FRA,"FW,MF",Dijon,26,1992,16.0,309,437,70.7,4726,1008,181,225,80.4,96,134,71.6,24,41,58.5,0,0.5,1.0,-0.5,11,30,6,1,45,Matches
7cab69b5,Jemerson,br BRA,"DF,MF",Monaco,25,1992,24.7,937,1081,86.7,18622,5986,293,317,92.4,526,571,92.1,105,161,65.2,1,0.3,0.3,+0.7,5,40,2,0,62,Matches
e4a26a91,Jakob Johansson,se SWE,MF,Rennes,28,1990,7.9,341,393,86.8,5832,1408,151,171,88.3,152,168,90.5,29,39,74.4,0,0.5,0.2,-0.5,4,32,4,1,38,Matches
a56bd2ee,Karl-Johan Johnsson,se SWE,GK,Guingamp,28,1990,17.0,284,493,57.6,11710,10139,19,19,100.0,85,89,95.5,179,382,46.9,0,0.0,0.0,0.0,0,16,0,0,0,Matches
acde3581,Evens Joseph,fr FRA,"MF,FW",Caen,19,1999,3.8,43,58,74.1,560,92,26,29,89.7,13,20,65.0,0,2,0.0,0,0.1,0.2,-0.1,2,0,2,1,4,Matches
0eb03d5b,Vukašin Jovanović,rs SRB,DF,Bordeaux,22,1996,15.3,680,804,84.6,13945,5336,234,257,91.1,337,384,87.8,104,144,72.2,0,0.0,0.1,0.0,1,51,0,0,72,Matches
f36c432f,Stevan Jovetić,me MNE,"MF,FW",Monaco,28,1989,4.4,86,128,67.2,1276,271,42,62,67.7,30,38,78.9,6,13,46.2,0,0.5,0.4,-0.5,6,9,6,0,14,Matches
39901146,Nathaël Julan,fr FRA,"FW,MF",Guingamp,22,1996,4.8,74,129,57.4,876,273,53,83,63.9,12,18,66.7,2,6,33.3,0,0.5,0.4,-0.5,5,9,3,0,11,Matches
f323d995,Christopher Jullien,fr FRA,DF,Toulouse,25,1993,33.5,1229,1484,82.8,25577,11402,390,446,87.4,632,708,89.3,196,299,65.6,0,1.2,0.6,-1.2,10,67,4,0,124,Matches
d29202c2,Sory Kaba,gn GUI,"FW,MF",Dijon,23,1995,2.6,50,71,70.4,724,172,30,41,73.2,14,18,77.8,4,4,100.0,0,0.4,0.2,-0.4,3,2,3,0,6,Matches
b8d22478,Samuel Kalu,ng NGA,FW,Bordeaux,20,1997,14.2,364,572,63.6,6185,1947,202,254,79.5,100,158,63.3,48,102,47.1,2,4.8,4.0,-2.8,29,31,10,3,49,Matches
81d3318f,François Kamano,gn GUI,"FW,MF",Bordeaux,22,1996,28.5,730,931,78.4,10603,1978,433,506,85.6,210,259,81.1,47,70,67.1,1,3.1,3.1,-2.1,34,45,23,1,75,Matches
cc77354e,Boubacar Kamara,fr FRA,DF,Marseille,18,1999,26.8,1219,1420,85.8,21303,8671,562,606,92.7,479,527,90.9,133,216,61.6,0,0.5,0.9,-0.5,7,63,9,2,88,Matches
19a12bed,Hassane Kamara,ci CIV,"DF,FW",Reims,24,1994,10.3,351,458,76.6,5431,1655,198,221,89.6,123,159,77.4,21,45,46.7,0,0.5,0.5,-0.5,6,21,1,0,31,Matches
b4c816a9,Wilfried Kanga,ci CIV,FW,Angers,20,1998,5.5,60,91,65.9,711,72,40,55,72.7,12,16,75.0,2,4,50.0,0,0.2,0.2,-0.2,5,3,3,0,4,Matches
8b66d9cc,Yann Karamoh,fr FRA,FW,Bordeaux,20,1998,13.6,382,538,71.0,5900,1814,211,250,84.4,124,165,75.2,30,74,40.5,1,2.3,2.3,-1.3,26,35,17,8,46,Matches
a4527d33,Eiji Kawashima,jp JPN,GK,Strasbourg,35,1983,1.0,25,40,62.5,1027,975,4,4,100.0,6,6,100.0,15,30,50.0,0,0.0,0.0,0.0,0,1,0,0,0,Matches
51dbeea9,Thilo Kehrer,de GER,DF,Paris S-G,21,1996,21.1,1284,1393,92.2,20630,6463,604,642,94.1,542,579,93.6,81,93,87.1,2,0.5,0.7,+1.5,6,59,6,2,91,Matches
