id,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
2f3e911a,Aarón Martín,es ESP,DF,Mainz 05,24,1997,25.5,1343,39,333,607,412,19,1343,44,28,63.6,16,36.4,646,3161,1443,32,24,1,33,15,710,87,Matches
11d8aff0,Josep Martinez,es ESP,GK,RB Leipzig,23,1998,1.0,22,12,22,0,0,0,22,0,0,,0,,11,34,15,0,0,0,0,0,9,0,Matches
a396fb61,Erhan Mašović,rs SRB,DF,Bochum,22,1998,17.2,838,124,506,325,11,5,838,3,2,66.7,1,33.3,428,2036,767,0,1,0,6,0,452,0,Matches
fc62fdf4,Roberto Massimo,de GER,"DF,FW",Stuttgart,20,2000,9.7,422,8,91,170,168,28,422,34,16,47.1,18,52.9,232,1568,685,25,16,11,31,10,254,75,Matches
00963611,Konstantinos Mavropanos,gr GRE,DF,Stuttgart,23,1997,30.1,2308,274,1069,1108,157,44,2308,33,18,54.5,15,45.5,1184,5967,3246,33,21,3,24,10,1302,18,Matches
0e6bc38c,Eric Maxim Choupo-Moting,cm CMR,"FW,MF",Bayern Munich,32,1989,4.2,202,3,22,83,99,32,202,19,14,73.7,5,26.3,119,615,196,7,3,3,15,6,143,36,Matches
493924a7,Kevin Mbabu,ch SUI,DF,Wolfsburg,26,1995,15.5,1126,54,303,516,328,25,1126,80,33,41.3,47,58.8,577,3814,1885,49,39,6,31,13,599,76,Matches
d686dbc0,Nathan de Medina,be BEL,DF,Arminia,23,1997,8.6,419,40,177,182,62,6,419,5,0,0.0,5,100.0,180,771,244,3,3,0,12,6,201,7,Matches
b500b384,Admir Mehmedi,ch SUI,DF,Wolfsburg,30,1991,0.0,5,0,0,4,1,0,5,0,0,,0,,3,36,34,1,0,0,0,0,2,1,Matches
9f979eb2,Jorge Meré,es ESP,DF,Köln,24,1997,5.4,359,52,191,164,4,0,359,3,1,33.3,2,66.7,189,839,500,1,1,0,4,1,221,2,Matches
e162b013,Thomas Meunier,be BEL,DF,Dortmund,29,1991,15.6,1287,40,357,623,318,29,1287,15,10,66.7,5,33.3,757,4080,2256,56,45,5,26,11,847,88,Matches
0b104510,Marco Meyerhöfer,de GER,DF,Greuther Fürth,25,1995,25.3,1492,101,484,684,337,23,1492,35,19,54.3,16,45.7,640,3165,1555,33,19,5,27,10,656,49,Matches
1e274a0a,Sven Michel,de GER,FW,Union Berlin,31,1990,3.8,178,0,14,64,103,17,178,9,1,11.1,8,88.9,98,515,168,9,4,2,17,9,121,45,Matches
f76022e7,Enzo Millot,fr FRA,MF,Stuttgart,19,2002,0.6,44,1,5,24,15,0,44,2,1,50.0,1,50.0,27,150,82,3,0,0,5,3,29,2,Matches
88d4144a,Maximilian Mittelstädt,de GER,"DF,FW",Hertha BSC,24,1997,16.6,1020,48,347,416,268,20,1020,49,32,65.3,17,34.7,518,3187,1466,45,27,8,24,20,538,79,Matches
34e4343c,Anthony Modeste,fr FRA,FW,Köln,33,1988,29.0,733,34,60,334,346,146,732,14,5,35.7,9,64.3,380,1125,337,11,7,8,69,23,548,143,Matches
a5ce09f2,Kevin Möhwald,de GER,MF,Union Berlin,28,1993,3.9,247,8,47,133,69,8,247,5,2,40.0,3,60.0,131,535,235,5,8,1,7,6,161,13,Matches
29ddfb9c,Clinton Mola,eng ENG,DF,Stuttgart,20,2001,1.3,144,10,58,84,2,0,144,3,2,66.7,1,33.3,92,401,195,1,0,0,2,0,103,0,Matches
e7d22eae,Jan Morávek,cz CZE,MF,Augsburg,31,1989,5.2,257,12,54,125,81,6,257,10,5,50.0,5,50.0,90,294,113,2,2,0,9,6,130,9,Matches
f4c69aa6,Ilaix Moriba,gn GUI,MF,RB Leipzig,18,2003,0.4,30,0,1,21,8,0,30,2,0,0.0,2,100.0,27,127,62,1,1,0,2,1,25,3,Matches
6ce43701,Youssoufa Moukoko,de GER,"FW,MF",Dortmund,16,2004,2.5,76,0,4,35,37,13,76,7,0,0.0,7,100.0,44,225,60,2,2,1,8,5,50,14,Matches
ac73ec79,Nordi Mukiele,fr FRA,"DF,FW",RB Leipzig,23,1997,20.5,1401,63,407,661,348,66,1401,40,20,50.0,20,50.0,681,3221,1479,26,21,6,35,22,829,100,Matches
cbac6ec9,Florian Müller,de GER,GK,Stuttgart,23,1997,30.0,1093,917,1084,9,0,0,1093,0,0,,0,,566,2738,1684,0,0,0,2,0,508,0,Matches
3c6089ab,Thomas Müller,de GER,MF,Bayern Munich,31,1989,28.4,1773,16,124,768,888,161,1773,23,13,56.5,10,43.5,915,3286,1766,46,48,8,53,26,1369,301,Matches
d01b9ad6,Torben Müsel,de GER,MF,M'Gladbach,22,1999,0.1,1,0,0,1,0,0,1,0,0,,0,,1,2,0,0,0,0,0,0,0,0,Matches
2c0558b8,Jamal Musiala,de GER,"MF,FW",Bayern Munich,18,2003,16.3,988,6,111,440,460,96,988,102,57,55.9,45,44.1,613,3470,1833,55,37,24,60,40,696,137,Matches
441197b8,Obite N'Dicka,fr FRA,DF,Eint Frankfurt,21,1999,31.7,2288,235,1119,1059,132,36,2288,16,13,81.3,3,18.8,1317,6206,2933,37,26,2,21,6,1444,11,Matches
30261ba1,Nikolas Nartey,dk DEN,"MF,DF",Stuttgart,21,2000,4.5,239,8,58,121,62,4,239,4,2,50.0,2,50.0,129,538,241,3,1,0,9,3,148,23,Matches
1b6d8083,Paul Nebel,de GER,"MF,FW",Mainz 05,18,2002,2.5,131,0,16,54,62,8,131,7,4,57.1,3,42.9,75,338,103,2,3,2,14,5,86,14,Matches
da76715c,David Nemeth,at AUT,DF,Mainz 05,20,2001,3.5,208,26,113,90,5,1,208,1,1,100.0,0,0.0,110,347,184,0,2,0,3,1,131,0,Matches
e79269bd,Luca Netz,de GER,"DF,FW",M'Gladbach,18,2003,15.5,716,36,226,295,197,25,716,19,10,52.6,9,47.4,333,1326,488,13,6,4,19,11,362,67,Matches
8778c910,Manuel Neuer,de GER,GK,Bayern Munich,35,1986,27.9,1289,925,1252,37,0,0,1289,0,0,,0,,763,3329,2069,0,0,0,0,0,796,0,Matches
36a59ba4,Florian Neuhaus,de GER,MF,M'Gladbach,24,1997,23.6,1393,42,301,830,274,40,1393,51,35,68.6,16,31.4,765,3603,2061,48,33,12,38,25,965,58,Matches
bc249af8,Jessic Ngankam,de GER,FW,Greuther Fürth,21,2000,3.8,94,1,4,50,42,19,94,9,4,44.4,5,55.6,54,262,94,4,3,2,16,5,65,11,Matches
00242715,Moussa Niakhate,fr FRA,DF,Mainz 05,25,1996,28.5,1865,185,835,843,202,23,1863,13,11,84.6,2,15.4,865,4062,2330,27,20,1,21,12,959,14,Matches
5853ac44,Tanguy Nianzou,fr FRA,DF,Bayern Munich,19,2002,6.5,606,27,182,386,39,8,606,7,5,71.4,2,28.6,366,1674,1013,6,3,0,6,4,472,3,Matches
d6862409,Florian Niederlechner,de GER,FW,Augsburg,30,1990,12.9,341,11,32,166,149,53,341,27,8,29.6,19,70.4,182,835,353,15,9,8,25,16,240,49,Matches
b18ef366,Håvard Nielsen,no NOR,"MF,FW",Greuther Fürth,28,1993,15.2,550,24,71,283,201,58,550,33,16,48.5,17,51.5,293,1341,570,21,14,9,50,19,381,76,Matches
c562c5b4,Joakim Nilsson,se SWE,DF,Arminia,27,1994,30.4,1548,216,900,634,23,9,1548,3,2,66.7,1,33.3,747,3628,1915,12,4,1,12,1,803,2,Matches
7c56da38,Christopher Nkunku,fr FRA,"FW,MF",RB Leipzig,23,1997,30.3,1396,18,91,535,791,192,1395,99,66,66.7,32,32.3,856,4874,2388,100,55,52,109,50,1093,284,Matches
0cc5f4a5,Lukas Nmecha,de GER,"FW,MF",Wolfsburg,22,1998,18.1,623,8,54,286,289,95,623,39,22,56.4,17,43.6,372,2050,899,32,28,13,76,27,471,130,Matches
6cafd68d,Håvard Nordtveit,no NOR,DF,Hoffenheim,31,1990,3.4,295,23,122,152,23,2,295,2,2,100.0,0,0.0,165,943,486,5,2,1,1,1,192,1,Matches
ccc6d365,Connor Noß,ie IRL,MF,M'Gladbach,20,2001,0.6,21,1,4,10,7,1,21,0,0,,0,,11,35,21,1,0,0,2,0,14,4,Matches
5458f670,Hugo Novoa,es ESP,"MF,FW",RB Leipzig,18,2003,1.5,77,0,8,28,42,7,77,3,1,33.3,2,66.7,47,256,86,3,3,1,11,4,58,19,Matches
6fb91ea9,Soma Novothny,hu HUN,"FW,MF",Bochum,27,1994,0.9,27,4,7,11,9,4,27,0,0,,0,,15,40,17,1,0,0,2,0,18,6,Matches
93a50d2c,Kasim Nuhu,gh GHA,DF,Hoffenheim,26,1995,0.1,11,1,2,6,3,2,11,0,0,,0,,6,65,44,0,0,0,0,0,6,0,Matches
9593331d,Hans Nunoo Sarpei,gh GHA,"DF,MF",Greuther Fürth,22,1998,7.1,398,44,225,166,12,4,398,4,3,75.0,1,25.0,232,1043,574,2,2,0,3,1,231,0,Matches
d1661819,Bastian Oczipka,de GER,DF,Union Berlin,32,1989,10.4,658,28,188,291,187,11,658,25,15,60.0,10,40.0,312,1517,785,21,13,4,10,6,331,35,Matches
63b9cc6d,Masaya Okugawa,jp JPN,"MF,FW",Arminia,25,1996,28.1,790,20,136,327,338,71,790,52,20,38.5,32,61.5,403,2555,1106,40,25,10,69,26,426,121,Matches
86adbcc7,Mathias Olesen,lu LUX,"MF,FW",Köln,20,2001,0.2,16,0,6,5,5,0,16,0,0,,0,,8,44,7,0,0,0,1,0,9,1,Matches
ae44e8e2,Dani Olmo,es ESP,"MF,FW",RB Leipzig,23,1998,8.3,478,4,62,234,186,32,478,45,24,53.3,21,46.7,288,1190,646,15,16,5,23,16,355,55,Matches
f26834c7,Karim Onisiwo,at AUT,FW,Mainz 05,29,1992,26.2,992,10,54,386,568,168,992,121,49,40.5,72,59.5,585,3695,1626,82,34,44,127,45,725,237,Matches
20030c06,Willi Orban,hu HUN,DF,RB Leipzig,28,1992,29.4,2372,239,1139,1162,77,43,2372,6,4,66.7,2,33.3,1376,7017,3953,8,4,0,14,2,1636,7,Matches
c1242d4e,Stefan Ortega,de GER,GK,Arminia,28,1992,33.0,1853,1165,1795,59,0,0,1853,0,0,,0,,1102,5910,4058,0,0,0,0,1,977,0,Matches
9662c9ec,Patrick Osterhage,de GER,MF,Bochum,21,2000,6.7,274,14,55,146,76,7,274,8,6,75.0,2,25.0,132,614,179,2,6,2,15,13,136,19,Matches
3ba95f20,Tomáš Ostrák,cz CZE,"MF,FW",Köln,21,2000,0.3,22,0,4,6,12,3,22,2,2,100.0,0,0.0,13,158,33,1,1,0,2,3,15,3,Matches
1cbe4984,Paulo Otávio,br BRA,"DF,MF",Wolfsburg,26,1994,4.0,261,18,81,110,72,4,261,8,5,62.5,3,37.5,119,788,425,18,7,1,7,2,145,28,Matches
8b6e0db2,Reece Oxford,eng ENG,DF,Augsburg,22,1998,29.9,1532,253,919,556,69,35,1532,5,4,80.0,1,20.0,707,3573,1677,10,6,0,17,1,815,2,Matches
15413fa5,Salih Özcan,tr TUR,MF,Köln,23,1998,25.7,1650,54,437,995,241,53,1650,40,25,62.5,15,37.5,837,4263,2007,39,25,3,26,28,941,47,Matches
66385c46,Levin Öztunalı,de GER,MF,Union Berlin,25,1996,6.4,259,15,54,115,96,14,259,9,4,44.4,5,55.6,123,659,303,8,6,3,24,9,161,37,Matches
962e54cb,Gonçalo Paciência,pt POR,FW,Eint Frankfurt,26,1994,5.7,241,6,14,123,106,28,239,22,13,59.1,9,40.9,142,623,236,7,4,0,18,15,180,43,Matches
e82adcab,Exequiel Palacios,ar ARG,MF,Leverkusen,22,1998,12.2,921,30,247,561,126,5,921,11,6,54.5,5,45.5,519,2070,966,10,14,2,13,13,624,17,Matches
5dc15574,Miloš Pantović,rs SRB,"MF,FW",Bochum,25,1996,17.0,678,24,124,305,254,43,677,15,6,40.0,8,53.3,310,1438,762,21,18,8,32,12,392,82,Matches
13d23b29,Antonios Papadopoulos,de GER,"DF,MF",Dortmund,21,1999,0.2,13,0,6,7,0,0,13,0,0,,0,,11,49,1,0,0,0,1,0,12,0,Matches
b4b08774,Matondo-Merveille Papela,de GER,MF,Mainz 05,20,2001,0.9,42,1,17,18,8,1,42,0,0,,0,,12,71,22,1,1,0,5,1,17,1,Matches
5c50fdbc,Kevin Paredes,us USA,"FW,DF",Wolfsburg,18,2003,0.2,10,0,0,4,6,0,10,0,0,,0,,5,38,27,2,1,0,1,0,7,1,Matches
5c899683,Felix Passlack,de GER,DF,Dortmund,23,1998,5.2,418,8,101,223,95,7,418,7,3,42.9,4,57.1,223,1189,547,13,13,0,8,2,269,28,Matches
53070b63,Paulinho,br BRA,"FW,MF",Leverkusen,21,2000,13.5,683,11,75,316,308,63,683,53,27,50.9,26,49.1,443,3305,1618,58,49,18,38,19,524,121,Matches
45a03961,Benjamin Pavard,fr FRA,DF,Bayern Munich,25,1996,23.1,2304,127,703,1261,349,29,2304,4,3,75.0,1,25.0,1270,5494,3072,50,32,2,10,5,1643,91,Matches
582a5247,Mads Pedersen,dk DEN,"MF,DF",Augsburg,24,1996,15.5,639,33,190,246,212,27,639,31,16,51.6,15,48.4,279,1759,793,25,17,6,31,15,301,46,Matches
c18d22f5,Peter Pekarík,sk SVK,DF,Hertha BSC,34,1986,24.8,1415,88,524,614,288,17,1415,14,6,42.9,8,57.1,627,3327,1608,40,26,3,22,5,722,69,Matches
c41f7379,Philipp Pentke,de GER,GK,Hoffenheim,36,1985,1.0,42,36,42,0,0,0,42,0,0,,0,,26,90,41,0,0,0,0,0,24,0,Matches
a2b1ed42,Ricardo Pepi,us USA,"FW,MF",Augsburg,18,2003,5.3,162,10,19,68,77,19,162,3,2,66.7,1,33.3,67,228,69,1,1,0,13,6,100,27,Matches
c89e8aae,Pavao Pervan,at AUT,GK,Wolfsburg,33,1987,6.0,224,204,222,2,0,0,224,0,0,,0,,120,694,419,0,0,0,0,0,102,0,Matches
f93e6e94,Nils Petersen,de GER,FW,Freiburg,32,1988,6.4,228,17,36,83,111,32,228,5,5,100.0,0,0.0,80,321,106,4,4,1,21,3,125,30,Matches
12c35abe,Jens Petter Hauge,no NOR,"MF,FW",Eint Frankfurt,21,1999,11.6,568,11,69,298,211,35,568,44,27,61.4,17,38.6,361,1864,846,21,22,7,35,24,410,78,Matches
f168d9b9,Immanuel Pherai,nl NED,MF,Dortmund,20,2001,0.0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Matches
061e8e23,Maximilian Philipp,de GER,MF,Wolfsburg,27,1994,10.7,435,9,42,228,173,20,435,26,14,53.8,12,46.2,240,1005,419,11,11,3,20,16,284,65,Matches
17f3620a,Krzysztof Piątek,pl POL,FW,Hertha BSC,26,1995,3.9,124,6,13,55,58,13,124,9,6,66.7,3,33.3,46,245,78,4,1,2,11,7,90,23,Matches
526ea7cc,Amos Pieper,de GER,DF,Arminia,23,1998,26.4,1469,207,895,545,41,19,1469,6,5,83.3,1,16.7,673,3219,1686,7,2,1,8,1,770,3,Matches
f7aa75bd,Marvin Plattenhardt,de GER,DF,Hertha BSC,29,1992,18.2,1099,51,392,468,252,2,1099,12,8,66.7,4,33.3,399,1940,1148,32,13,0,15,6,482,37,Matches
bc6bd723,Alassane Pléa,fr FRA,"MF,FW",M'Gladbach,28,1993,23.0,988,15,66,504,430,86,985,64,32,50.0,32,50.0,595,3432,1694,52,34,24,40,21,761,141,Matches
ea003d07,Joel Pohjanpalo,fi FIN,FW,Leverkusen,26,1994,0.1,3,0,1,2,0,0,3,0,0,,0,,0,0,0,0,0,0,0,0,3,0,Matches
3745e8bd,Sebastian Polter,de GER,FW,Bochum,30,1991,26.0,741,33,52,341,349,128,739,14,4,28.6,10,71.4,374,1263,405,16,9,10,72,34,565,111,Matches
2a6cd437,Marin Pongračić,hr CRO,DF,Dortmund,23,1997,9.2,734,78,380,352,9,0,734,9,7,77.8,2,22.2,477,2631,1182,7,3,0,5,0,511,0,Matches
7f609bfc,Stefan Posch,at AUT,DF,Hoffenheim,24,1997,24.4,1671,173,766,784,130,17,1671,8,3,37.5,5,62.5,1008,5468,3056,27,18,0,15,5,1086,15,Matches
d2416c2e,Yussuf Poulsen,dk DEN,"FW,MF",RB Leipzig,27,1994,12.0,492,13,29,264,204,64,492,21,12,57.1,9,42.9,275,1184,391,14,10,7,50,32,382,84,Matches
901c0f97,Manuel Prietl,at AUT,MF,Arminia,29,1991,23.6,905,51,307,502,114,23,905,20,16,80.0,4,20.0,418,2099,900,15,10,3,31,18,440,8,Matches
924f9191,Grischa Prömel,de GER,MF,Union Berlin,26,1995,26.9,1225,38,223,739,272,60,1225,29,16,55.2,13,44.8,634,2770,1110,27,14,6,53,29,713,72,Matches
9cf4fd68,Nick Proschwitz,de GER,FW,Hoffenheim,34,1986,0.3,7,0,0,3,4,3,7,0,0,,0,,4,12,0,0,0,0,0,1,5,0,Matches
32c016f8,Afimico Pululu,fr FRA,"FW,MF",Greuther Fürth,22,1999,0.8,45,0,5,22,18,4,45,12,6,50.0,6,50.0,28,221,72,4,4,0,5,4,33,10,Matches
a8090a41,Sidney Raebiger,de GER,MF,RB Leipzig,16,2005,0.0,2,0,0,1,1,0,2,0,0,,0,,0,0,0,0,0,0,0,1,2,1,Matches
b90c4a43,Diant Ramaj,de GER,GK,Eint Frankfurt,19,2001,1.0,47,41,47,0,0,0,47,0,0,,0,,21,87,58,0,0,0,0,0,21,0,Matches
df9c3473,Guilherme Ramos,pt POR,DF,Arminia,23,1997,10.1,606,76,288,274,52,10,606,6,4,66.7,2,33.3,282,1475,904,5,9,1,13,6,309,9,Matches
bd992863,Tobias Raschl,de GER,MF,Greuther Fürth,21,2000,6.6,332,5,62,221,56,8,332,15,9,60.0,6,40.0,201,1326,637,14,11,2,19,13,228,8,Matches
7d450ed3,David Raum,de GER,"DF,FW",Hoffenheim,23,1998,30.6,2296,72,594,888,830,71,2296,67,33,49.3,34,50.7,1192,5743,2946,95,39,16,44,15,1345,228,Matches
6b21b7b5,Reinier,br BRA,"FW,MF",Dortmund,19,2002,1.8,99,0,10,67,25,3,99,5,5,100.0,0,0.0,57,252,98,1,3,0,2,7,74,12,Matches
4bd00a50,Panagiotis Retsos,gr GRE,"DF,FW",Leverkusen,22,1998,0.4,15,2,7,7,1,1,15,1,1,100.0,0,0.0,10,61,30,0,0,0,0,0,11,0,Matches
36a3ff67,Marco Reus,de GER,"MF,FW",Dortmund,32,1989,27.8,1579,52,195,750,641,114,1579,66,28,42.4,38,57.6,954,4878,2065,57,51,13,62,33,1171,172,Matches
1ae836b1,Elvis Rexhbeçaj,de GER,MF,Bochum,23,1997,28.2,1087,36,217,590,293,26,1087,36,17,47.2,19,52.8,541,2465,1108,21,22,3,61,31,585,54,Matches
7fa4e703,Gio Reyna,us USA,MF,Dortmund,18,2002,4.9,309,4,45,130,140,20,309,13,6,46.2,7,53.8,186,1034,390,13,10,6,12,13,225,32,Matches
0a3d6d2b,Chris Richards,us USA,DF,Hoffenheim,21,2000,14.5,1147,110,541,562,46,17,1147,4,4,100.0,0,0.0,689,3406,1503,12,11,0,8,2,759,7,Matches
0a3d6d2b,Chris Richards,us USA,DF,Bayern Munich,21,2000,0.0,4,0,3,1,0,0,4,0,0,,0,,2,4,1,0,0,0,0,0,3,0,Matches
f9b1b7bf,Omar Richards,eng ENG,DF,Bayern Munich,23,1998,4.9,421,12,104,187,134,9,421,15,11,73.3,4,26.7,240,1020,515,11,8,4,8,5,284,42,Matches
f972644c,Marco Richter,de GER,"FW,MF",Hertha BSC,23,1997,18.9,838,26,163,345,341,51,838,46,16,34.8,30,65.2,441,2290,996,34,20,11,69,35,533,97,Matches
9f941969,Manuel Riemann,de GER,GK,Bochum,32,1988,31.0,1678,1148,1607,72,1,1,1677,0,0,,0,,1053,5688,3848,0,0,0,1,0,848,0,Matches
da27e268,Marc Roca,es ESP,MF,Bayern Munich,24,1996,4.2,343,6,69,199,76,5,343,6,3,50.0,3,50.0,183,844,413,6,5,1,8,3,234,2,Matches
611b1aae,Cimo Röcker,de GER,DF,Hertha BSC,27,1994,0.2,19,3,11,7,1,1,19,0,0,,0,,10,51,16,0,0,0,0,0,14,1,Matches
e12b0b5b,Sebastian Rode,de GER,MF,Eint Frankfurt,30,1990,8.4,492,18,98,308,88,9,492,3,3,100.0,0,0.0,231,1000,449,10,7,1,8,7,301,17,Matches
87ebfdb8,Romario Rösch,de GER,MF,Mainz 05,22,1999,0.0,3,0,0,0,3,0,3,1,0,0.0,1,100.0,2,5,0,0,0,0,1,0,2,0,Matches
90c1f9a4,Tom Rothe,de GER,DF,Dortmund,16,2004,1.0,71,2,20,29,22,2,71,3,1,33.3,2,66.7,38,124,51,1,2,0,0,0,40,10,Matches
13203c45,Jérôme Roussillon,fr FRA,DF,Wolfsburg,28,1993,19.7,1116,57,268,582,275,22,1116,53,30,56.6,23,43.4,583,2832,1403,42,24,10,29,17,653,91,Matches
80f36c88,Sebastian Rudy,de GER,MF,Hoffenheim,31,1990,8.6,490,13,101,274,121,9,490,4,3,75.0,1,25.0,250,1019,443,5,2,1,10,8,310,25,Matches
c64c01fc,Georginio Rutter,fr FRA,"FW,MF",Hoffenheim,19,2002,17.9,614,15,47,212,362,97,614,78,37,47.4,41,52.6,368,2127,1061,38,21,20,76,24,462,124,Matches
009a4f60,Julian Ryerson,no NOR,DF,Union Berlin,23,1997,15.9,825,45,247,353,240,19,825,31,19,61.3,12,38.7,403,2027,908,30,22,2,18,16,385,50,Matches
a70b8345,Frederik Rønnow,dk DEN,GK,Union Berlin,28,1992,7.0,264,211,262,2,0,0,264,0,0,,0,,168,955,505,0,0,0,0,0,146,0,Matches
e280527c,Marcel Sabitzer,at AUT,"MF,DF",Bayern Munich,27,1994,10.1,810,19,155,431,227,29,810,7,4,57.1,3,42.9,455,1802,847,20,11,4,12,11,590,54,Matches
e280527c,Marcel Sabitzer,at AUT,"MF,FW",RB Leipzig,27,1994,0.5,55,0,9,32,14,1,55,1,1,100.0,0,0.0,32,177,58,1,1,0,0,2,38,3,Matches
bf075f6b,Roland Sallai,hu HUN,"MF,FW",Freiburg,24,1997,17.2,689,16,90,273,334,74,689,39,16,41.0,23,59.0,423,2248,980,44,20,11,45,17,517,136,Matches
08593525,Diadie Samassékou,ml MLI,MF,Hoffenheim,25,1996,18.4,934,58,274,508,156,21,934,18,8,44.4,10,55.6,485,1804,642,8,11,2,17,5,534,23,Matches
2b114be3,Leroy Sané,de GER,"FW,MF",Bayern Munich,25,1996,22.0,1296,7,90,569,664,125,1296,116,61,52.6,55,47.4,848,5208,2510,80,68,35,53,43,1022,203,Matches
be625686,Mohamed Sankoh,nl NED,FW,Stuttgart,17,2003,0.0,1,0,0,1,1,1,1,0,0,,0,,1,32,31,1,1,1,0,0,1,0,Matches
5e22e2a4,Baptiste Santamaria,fr FRA,MF,Freiburg,26,1995,0.2,7,3,3,1,3,0,7,0,0,,0,,2,16,8,1,0,0,0,0,2,1,Matches
1a4b9094,Bouna Sarr,sn SEN,DF,Bayern Munich,29,1992,0.7,58,2,17,23,20,5,58,5,4,80.0,1,20.0,29,195,79,3,2,2,0,0,29,4,Matches
236f02cd,Joe Scally,us USA,DF,M'Gladbach,18,2002,21.2,1293,58,346,653,310,31,1293,44,21,47.7,23,52.3,653,3569,1366,35,23,6,58,13,737,104,Matches
52afb588,Kevin Schade,de GER,"MF,FW",Freiburg,19,2001,9.2,351,14,64,124,169,60,351,31,15,48.4,16,51.6,172,1421,633,23,17,19,35,20,225,63,Matches
049751d7,András Schäfer,hu HUN,MF,Union Berlin,22,1999,2.7,125,3,25,65,37,5,125,5,4,80.0,1,20.0,65,328,150,4,3,0,5,1,76,8,Matches
b50ec54b,Louis Schaub,at AUT,"MF,FW",Köln,26,1994,7.3,428,10,69,163,201,29,428,32,19,59.4,13,40.6,248,1511,804,28,17,8,20,14,277,68,Matches
5d4f7d61,Patrik Schick,cz CZE,FW,Leverkusen,25,1996,23.1,675,37,53,327,298,140,673,41,15,36.6,26,63.4,362,1440,583,21,11,18,60,21,529,138,Matches
bd527260,Kingsley Schindler,de GER,"DF,FW",Köln,28,1993,3.9,236,6,52,98,87,11,236,5,0,0.0,5,100.0,107,524,254,6,4,1,6,4,117,27,Matches
8f056768,Xaver Schlager,at AUT,MF,Wolfsburg,23,1997,11.6,559,16,120,329,118,11,559,15,11,73.3,4,26.7,294,1595,908,21,8,2,18,10,310,29,Matches
f6bdc830,Keven Schlotterbeck,de GER,"DF,FW",Freiburg,24,1997,3.5,179,30,109,66,4,2,179,1,0,0.0,1,100.0,81,321,94,0,0,0,1,1,81,0,Matches
34e12499,Nico Schlotterbeck,de GER,DF,Freiburg,21,1999,30.9,2192,265,976,1087,155,59,2192,35,23,65.7,12,34.3,1134,5885,3666,35,26,0,30,15,1288,21,Matches
088ca1bd,Jonathan Schmid,fr FRA,DF,Freiburg,31,1990,6.5,390,17,109,173,111,9,390,8,5,62.5,3,37.5,143,697,382,9,4,1,7,2,208,31,Matches
ad00b1a8,Benno Schmitz,de GER,DF,Köln,26,1994,26.9,1889,48,478,938,486,23,1889,12,2,16.7,10,83.3,846,3893,2271,60,55,5,27,4,1014,126,Matches
106bca06,Alessandro Schöpf,at AUT,MF,Arminia,27,1994,26.6,1392,36,251,698,468,43,1392,54,30,55.6,24,44.4,701,3734,1690,57,40,11,71,32,806,91,Matches
fa274d97,Nico Schulz,de GER,DF,Dortmund,28,1993,9.3,755,14,201,394,166,18,755,16,5,31.3,11,68.8,420,1945,982,17,11,2,18,3,471,44,Matches
87436846,Marvin Schwäbe,de GER,GK,Köln,26,1995,21.0,1053,835,1044,9,1,0,1053,1,1,100.0,0,0.0,654,2771,1599,1,2,0,0,0,647,1,Matches
0d55d942,Alexander Schwolow,de GER,GK,Hertha BSC,29,1992,24.2,903,796,901,2,0,0,903,0,0,,0,,458,2357,1347,0,0,0,0,0,379,0,Matches
8872ed17,Paul Seguin,de GER,MF,Greuther Fürth,26,1995,23.4,1354,43,233,849,285,24,1354,30,14,46.7,16,53.3,733,3435,1441,28,25,4,36,19,847,48,Matches
1238a3f9,Davie Selke,de GER,FW,Hertha BSC,26,1995,11.2,334,12,25,154,158,45,333,8,2,25.0,6,75.0,156,773,271,10,8,1,23,12,265,50,Matches
87ebd8c9,Lion Semić,de GER,DF,Dortmund,17,2003,0.0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Matches
b3325a30,Suat Serdar,de GER,"MF,FW",Hertha BSC,24,1997,24.6,919,16,196,509,240,50,919,101,61,60.4,40,39.6,529,3381,1639,43,32,11,67,49,544,77,Matches
40b58bfc,Janni Serra,de GER,FW,Arminia,23,1998,12.4,430,25,45,207,180,43,430,15,5,33.3,10,66.7,215,847,239,7,7,4,50,25,307,62,Matches
eec1f7f4,Zidan Sertdemir,dk DEN,"MF,FW",Leverkusen,16,2005,0.2,12,0,2,5,5,0,12,0,0,,0,,5,23,5,0,1,0,1,3,6,1,Matches
0da32a38,Nils Seufert,de GER,MF,Greuther Fürth,24,1997,1.1,32,2,12,15,5,0,32,0,0,,0,,19,69,30,1,1,0,0,0,20,2,Matches
313254a3,Kiliann Sildillia,fr FRA,"DF,MF",Freiburg,19,2002,1.9,119,16,48,47,24,1,119,3,2,66.7,1,33.3,34,185,101,3,0,0,1,1,45,2,Matches
3effaa34,André Silva,pt POR,FW,RB Leipzig,25,1995,23.1,863,19,43,386,443,142,860,53,23,43.4,30,56.6,473,2023,798,36,22,24,90,47,645,172,Matches
