id,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
6025fab1,Luka Modrić,hr CRO,MF,es Real Madrid,33,1985,6,4,391,4.3,1,0,1,1,0,0,3,0,0.3,0.3,0.2,0.5,12,36,14,0.23,0.00,0.23,0.23,0.23,0.08,0.05,0.13,0.08,0.13,Matches
8ac501f5,Monchu,es ESP,MF,es Barcelona,19,1999,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
0c3f7197,Emre Mor,tr TUR,"FW,MF",tr Galatasaray,22,1997,4,1,110,1.2,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,6,5,12,0.00,0.00,0.00,0.00,0.00,0.07,0.05,0.13,0.07,0.13,Matches
c43e5e7e,Júnior Moraes,ua UKR,FW,ua Shakhtar,32,1987,6,6,525,5.8,2,1,3,2,0,0,1,0,2.4,2.4,0.9,3.2,9,5,29,0.34,0.17,0.51,0.34,0.51,0.41,0.15,0.56,0.41,0.56,Matches
129af0db,Álvaro Morata,es ESP,FW,es Atlético Madrid,26,1992,8,5,487,5.4,3,1,4,3,0,0,2,0,2.8,2.8,0.2,3.0,11,8,34,0.55,0.18,0.74,0.55,0.74,0.54,0.04,0.58,0.54,0.58,Matches
ff579c7e,Nikola Moro,hr CRO,MF,hr Dinamo Zagreb,21,1998,5,5,415,4.6,0,0,0,0,0,0,3,1,0.1,0.1,0.0,0.1,1,19,0,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches
6ca88b2a,François Moubandje,ch SUI,DF,hr Dinamo Zagreb,29,1990,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,2,3,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03,Matches
9674002f,Mason Mount,eng ENG,MF,eng Chelsea,20,1999,8,6,450,5.0,0,0,0,0,0,0,0,0,0.9,0.9,1.1,2.0,20,11,25,0.00,0.00,0.00,0.00,0.00,0.18,0.22,0.41,0.18,0.41,Matches
2b622f01,Lucas Moura,br BRA,"FW,MF",eng Tottenham,26,1992,6,5,399,4.4,1,1,2,1,0,0,0,0,0.8,0.8,0.5,1.2,14,6,29,0.23,0.23,0.45,0.23,0.45,0.17,0.11,0.28,0.17,0.28,Matches
ac73ec79,Nordi Mukiele,fr FRA,DF,de RB Leipzig,21,1997,10,7,698,7.8,0,0,0,0,0,0,1,0,0.4,0.4,0.8,1.2,19,49,66,0.00,0.00,0.00,0.00,0.00,0.05,0.10,0.15,0.05,0.15,Matches
3c6089ab,Thomas Müller,de GER,"MF,FW",de Bayern Munich,29,1989,10,7,711,7.9,4,3,7,4,0,0,1,0,3.2,3.2,3.7,6.9,10,45,79,0.51,0.38,0.89,0.51,0.89,0.40,0.47,0.87,0.40,0.87,Matches
04989945,Simone Muratore,it ITA,MF,it Juventus,21,1998,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
eb2fe5b6,Luis Muriel,co COL,FW,it Atalanta,28,1991,6,2,220,2.4,1,0,1,0,1,1,1,0,1.4,0.6,0.3,1.0,9,7,25,0.41,0.00,0.41,0.00,0.00,0.58,0.14,0.72,0.26,0.40,Matches
a2abe631,Fernando Muslera,uy URU,GK,tr Galatasaray,33,1986,6,6,540,6.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
dc29b608,Yvon Mvogo,ch SUI,GK,de RB Leipzig,25,1994,1,0,27,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
1d5cab82,Enock Mwepu,zm ZAM,MF,at RB Salzburg,21,1998,5,4,403,4.5,0,3,3,0,0,0,0,0,0.2,0.2,0.9,1.0,8,37,13,0.00,0.67,0.67,0.00,0.67,0.04,0.20,0.23,0.04,0.23,Matches
c459a650,Joakim Mæhle,dk DEN,DF,be Genk,22,1997,6,6,540,6.0,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,22,18,30,0.00,0.00,0.00,0.00,0.00,0.02,0.04,0.06,0.02,0.06,Matches
2946f9a1,Nacho,es ESP,DF,es Real Madrid,29,1990,1,1,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,3,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
4b6960d2,Yuto Nagatomo,jp JPN,DF,tr Galatasaray,32,1986,6,6,523,5.8,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,13,15,20,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03,Matches
ecada4fc,Keylor Navas,cr CRC,GK,fr Paris S-G,32,1986,9,9,798,8.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
5cdddffa,Tanguy Ndombele,fr FRA,MF,eng Tottenham,22,1996,6,4,339,3.8,0,2,2,0,0,0,1,0,0.2,0.2,1.1,1.3,11,29,9,0.00,0.53,0.53,0.00,0.53,0.04,0.29,0.34,0.04,0.34,Matches
199cd404,Dieumerci Ndongala,cd COD,"MF,FW",be Genk,28,1991,3,1,119,1.3,0,2,2,0,0,0,0,0,0.1,0.1,0.6,0.7,3,7,12,0.00,1.51,1.51,0.00,1.51,0.06,0.44,0.50,0.06,0.50,Matches
4f1e6a0b,David Neres,br BRA,FW,nl Ajax,22,1997,4,2,180,2.0,0,1,1,0,0,0,0,0,0.2,0.2,0.1,0.3,7,6,24,0.00,0.50,0.50,0.00,0.50,0.08,0.05,0.13,0.08,0.13,Matches
a9dc785c,Neto,br BRA,GK,es Barcelona,30,1989,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
8778c910,Manuel Neuer,de GER,GK,de Bayern Munich,33,1986,11,11,990,11.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
69384e5d,Neymar,br BRA,"MF,FW",fr Paris S-G,27,1992,7,6,585,6.5,3,4,7,3,0,0,3,0,4.3,4.3,2.7,7.0,46,48,52,0.46,0.62,1.08,0.46,1.08,0.65,0.42,1.07,0.65,1.07,Matches
5853ac44,Tanguy Nianzou,fr FRA,MF,fr Paris S-G,17,2002,2,1,75,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04,Matches
c14bc029,Saúl Ñíguez,es ESP,"MF,DF",es Atlético Madrid,24,1994,9,9,840,9.3,1,0,1,1,0,0,2,0,1.3,1.3,0.6,1.8,15,44,26,0.11,0.00,0.11,0.11,0.11,0.14,0.06,0.20,0.14,0.20,Matches
39769cff,Rasmus Nissen,dk DEN,DF,at RB Salzburg,22,1997,6,6,533,5.9,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.2,3,18,15,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03,Matches
7c56da38,Christopher Nkunku,fr FRA,"FW,MF",de RB Leipzig,21,1997,9,7,510,5.7,0,0,0,0,0,0,1,0,0.8,0.8,0.9,1.6,9,25,43,0.00,0.00,0.00,0.00,0.00,0.13,0.16,0.29,0.13,0.29,Matches
b3e4a674,Casper de Norre,be BEL,DF,be Genk,22,1997,3,3,255,2.8,0,0,0,0,0,0,2,0,0.0,0.0,0.5,0.5,3,15,9,0.00,0.00,0.00,0.00,0.00,0.01,0.16,0.18,0.01,0.18,Matches
c7526c18,Steven Nzonzi,fr FRA,"MF,DF",tr Galatasaray,30,1988,5,5,386,4.3,0,0,0,0,0,0,4,0,0.2,0.2,0.0,0.2,5,18,1,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05,Matches
ee8508c0,Jan Oblak,si SVN,GK,es Atlético Madrid,26,1993,9,9,840,9.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
6a479195,Stephen Odey,ng NGA,FW,be Genk,21,1998,1,0,10,0.1,1,0,1,1,0,0,1,0,0.5,0.5,0.0,0.5,0,0,0,9.00,0.00,9.00,9.00,9.00,4.41,0.00,4.41,4.41,4.41,Matches
1d1691ad,Álvaro Odriozola,es ESP,DF,de Bayern Munich,23,1995,1,0,20,0.2,0,1,1,0,0,0,0,0,0.0,0.0,0.1,0.1,2,0,3,0.00,4.50,4.50,0.00,4.50,0.00,0.26,0.26,0.00,0.26,Matches
1d1691ad,Álvaro Odriozola,es ESP,DF,es Real Madrid,23,1995,1,1,90,1.0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2,2,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,Matches
d125f22f,David Okereke,ng NGA,FW,be Club Brugge,21,1997,4,2,173,1.9,0,0,0,0,0,0,0,0,1.4,1.4,0.0,1.4,2,11,14,0.00,0.00,0.00,0.00,0.00,0.71,0.02,0.73,0.71,0.73,Matches
63b9cc6d,Masaya Okugawa,jp JPN,"MF,FW",at RB Salzburg,23,1996,4,0,76,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,6,9,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05,Matches
beec76cc,Peter Olayinka,ng NGA,"FW,MF",cz Slavia Prague,23,1995,6,6,534,5.9,1,0,1,1,0,0,2,0,1.1,1.1,0.4,1.5,11,19,56,0.17,0.00,0.17,0.17,0.17,0.18,0.07,0.25,0.18,0.25,Matches
f5ba8903,Marco Olivieri,it ITA,FW,it Juventus,20,1999,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
ae44e8e2,Dani Olmo,es ESP,MF,de RB Leipzig,21,1998,2,2,127,1.4,1,0,1,1,0,0,0,0,0.3,0.3,0.1,0.4,2,8,8,0.71,0.00,0.71,0.71,0.71,0.20,0.09,0.29,0.20,0.29,Matches
ae44e8e2,Dani Olmo,es ESP,"MF,FW",hr Dinamo Zagreb,21,1998,6,6,539,6.0,2,1,3,2,0,0,0,0,1.3,1.3,0.9,2.3,21,21,25,0.33,0.17,0.50,0.33,0.50,0.22,0.16,0.38,0.22,0.38,Matches
e9c0c1b2,André Onana,cm CMR,GK,nl Ajax,23,1996,6,6,540,6.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
e81f0356,Jérôme Onguéné,cm CMR,DF,at RB Salzburg,21,1997,4,4,360,4.0,0,0,0,0,0,0,1,0,0.4,0.4,0.0,0.4,0,10,0,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.09,0.09,0.09,Matches
c06d1086,Paul Onuachu,ng NGA,FW,be Genk,25,1994,5,2,214,2.4,0,0,0,0,0,0,0,0,2.3,2.3,0.4,2.6,3,3,16,0.00,0.00,0.00,0.00,0.00,0.95,0.16,1.10,0.95,1.10,Matches
8652a85c,Loïs Openda,be BEL,FW,be Club Brugge,19,2000,4,1,138,1.5,0,0,0,0,0,0,2,0,0.2,0.2,0.0,0.2,2,2,11,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.11,0.11,0.11,Matches
20030c06,Willi Orban,hu HUN,DF,de RB Leipzig,26,1992,4,3,279,3.1,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,3,27,3,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches
43a166b4,Divock Origi,be BEL,FW,eng Liverpool,24,1995,6,1,190,2.1,0,0,0,0,0,0,0,0,0.4,0.4,0.1,0.5,6,5,24,0.00,0.00,0.00,0.00,0.00,0.23,0.05,0.28,0.23,0.28,Matches
ee950928,Mislav Oršić,hr CRO,"FW,MF",hr Dinamo Zagreb,26,1992,6,6,471,5.2,4,1,5,3,1,1,0,0,3.0,2.2,0.9,3.1,17,9,24,0.76,0.19,0.96,0.57,0.76,0.58,0.17,0.75,0.43,0.60,Matches
8c90fd7a,Victor Osimhen,ng NGA,FW,fr Lille,20,1998,5,5,450,5.0,2,0,2,2,0,0,1,0,2.6,2.6,1.1,3.7,11,5,19,0.40,0.00,0.40,0.40,0.40,0.52,0.22,0.74,0.52,0.74,Matches
4d17df3e,Yordan Osorio,ve VEN,DF,ru Zenit,25,1994,5,3,324,3.6,0,0,0,0,0,0,0,0,0.6,0.6,0.1,0.6,2,11,1,0.00,0.00,0.00,0.00,0.00,0.15,0.02,0.17,0.15,0.17,Matches
82b1198a,David Ospina,co COL,GK,it Napoli,30,1988,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
0d267745,Nicolás Otamendi,ar ARG,DF,eng Manchester City,31,1988,8,6,557,6.2,0,0,0,0,0,0,1,0,0.4,0.4,0.0,0.4,9,29,2,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06,Matches
38c7feef,Alex Oxlade-Chamberlain,eng ENG,"MF,FW",eng Liverpool,25,1993,5,3,281,3.1,3,1,4,3,0,0,0,0,0.6,0.6,0.4,1.0,19,21,35,0.96,0.32,1.28,0.96,1.28,0.20,0.11,0.31,0.20,0.31,Matches
952e0df2,Şener Özbayraklı,tr TUR,"MF,DF",tr Galatasaray,29,1990,2,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
3ef0af0d,Magomed Ozdoyev,ru RUS,MF,ru Zenit,26,1992,6,5,463,5.1,1,2,3,1,0,0,2,0,0.4,0.4,1.3,1.7,3,23,4,0.19,0.39,0.58,0.19,0.58,0.08,0.25,0.33,0.08,0.33,Matches
88062e83,Joseph Paintsil,gh GHA,"MF,FW",be Genk,21,1998,3,2,156,1.7,0,0,0,0,0,0,1,0,0.4,0.4,0.9,1.3,6,11,12,0.00,0.00,0.00,0.00,0.00,0.21,0.52,0.74,0.21,0.74,Matches
e0bc6fdc,Emerson Palmieri,it ITA,DF,eng Chelsea,24,1994,3,2,199,2.2,0,1,1,0,0,0,1,0,0.2,0.2,0.5,0.7,11,5,9,0.00,0.45,0.45,0.00,0.45,0.07,0.23,0.30,0.07,0.30,Matches
1e8dbb59,Radovan Pankov,rs SRB,DF,rs Red Star,23,1995,1,0,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
dff153a4,Leandro Paredes,ar ARG,MF,fr Paris S-G,25,1994,6,4,370,4.1,0,0,0,0,0,0,2,0,0.1,0.1,0.4,0.5,1,31,1,0.00,0.00,0.00,0.00,0.00,0.01,0.10,0.11,0.01,0.11,Matches
7460ca0d,Daniel Parejo,es ESP,MF,es Valencia,30,1989,8,8,720,8.0,1,3,4,0,1,3,1,0,2.7,0.4,2.4,2.8,7,70,18,0.12,0.37,0.50,0.00,0.37,0.34,0.30,0.64,0.05,0.35,Matches
529f49ab,Thomas Partey,gh GHA,MF,es Atlético Madrid,26,1993,8,8,735,8.2,1,1,2,1,0,0,1,0,1.3,1.3,1.1,2.3,6,69,8,0.12,0.12,0.24,0.12,0.24,0.16,0.14,0.30,0.16,0.30,Matches
e599253a,Mario Pašalić,hr CRO,"MF,FW",it Atalanta,24,1995,9,7,690,7.7,3,2,5,3,0,0,1,0,3.4,3.4,0.8,4.2,22,46,33,0.39,0.26,0.65,0.39,0.65,0.44,0.11,0.55,0.44,0.55,Matches
00672021,Alan Patrick,br BRA,MF,ua Shakhtar,28,1991,6,6,494,5.5,1,2,3,1,0,0,2,0,0.8,0.8,1.3,2.1,11,24,1,0.18,0.36,0.55,0.18,0.55,0.15,0.23,0.38,0.15,0.38,Matches
53070b63,Paulinho,br BRA,"FW,MF",de Leverkusen,19,2000,2,0,38,0.4,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,1,0,3,0.00,0.00,0.00,0.00,0.00,0.47,0.14,0.61,0.47,0.61,Matches
b7ca5c51,Gabriel Paulista,br BRA,DF,es Valencia,28,1990,6,6,539,6.0,0,0,0,0,0,0,1,1,0.2,0.2,0.1,0.3,0,12,0,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.04,0.03,0.04,Matches
45a03961,Benjamin Pavard,fr FRA,DF,de Bayern Munich,23,1996,8,7,639,7.1,0,2,2,0,0,0,0,0,0.4,0.4,0.8,1.1,18,57,36,0.00,0.28,0.28,0.00,0.28,0.05,0.11,0.16,0.05,0.16,Matches
eed332df,Milan Pavkov,rs SRB,FW,rs Red Star,25,1994,3,2,188,2.1,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.5,0,1,8,0.00,0.00,0.00,0.00,0.00,0.24,0.00,0.24,0.24,0.24,Matches
3ca7254a,Pedro,es ESP,"MF,DF",eng Chelsea,32,1987,3,0,99,1.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,7,9,9,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.09,0.09,0.09,Matches
a8f21b9f,Carles Pérez,es ESP,FW,es Barcelona,21,1998,1,1,84,0.9,1,0,1,1,0,0,0,0,0.6,0.6,0.0,0.7,1,2,6,1.07,0.00,1.07,1.07,1.07,0.67,0.05,0.72,0.67,0.72,Matches
121101a4,Dino Perić,hr CRO,DF,hr Dinamo Zagreb,25,1994,5,5,450,5.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,3,6,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
6fe90922,Ivan Perišić,hr CRO,FW,de Bayern Munich,30,1989,10,5,423,4.7,3,3,6,3,0,0,0,0,2.4,2.4,2.7,5.1,25,21,65,0.64,0.64,1.28,0.64,1.28,0.52,0.57,1.09,0.52,1.09,Matches
24228180,Bruno Petković,hr CRO,FW,hr Dinamo Zagreb,24,1994,6,5,463,5.1,1,1,2,1,0,0,0,0,1.0,1.0,0.4,1.4,10,9,21,0.19,0.19,0.39,0.19,0.39,0.20,0.08,0.27,0.20,0.27,Matches
0cb29e91,Njegoš Petrović,rs SRB,MF,rs Red Star,20,1999,5,3,302,3.4,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,2,12,3,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches
a634b9d2,Jérémy Pied,fr FRA,DF,fr Lille,30,1989,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,3,0,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches
adfc9123,Gerard Piqué,es ESP,DF,es Barcelona,32,1987,7,7,629,7.0,0,0,0,0,0,0,3,0,0.2,0.2,0.3,0.5,3,33,1,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.07,0.04,0.07,Matches
fe2db476,Łukasz Piszczek,pl POL,DF,de Dortmund,34,1985,6,4,362,4.0,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,2,10,8,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04,Matches
96094cbc,Pizzi,pt POR,"MF,FW",pt Benfica,29,1989,6,4,402,4.5,3,2,5,2,1,1,1,0,1.2,0.4,1.6,2.0,12,27,46,0.67,0.45,1.12,0.45,0.90,0.27,0.36,0.63,0.09,0.46,Matches
ad6df2d5,Miralem Pjanić,ba BIH,MF,it Juventus,29,1990,8,8,656,7.3,0,0,0,0,0,0,0,0,0.4,0.4,1.1,1.4,9,42,4,0.00,0.00,0.00,0.00,0.00,0.05,0.14,0.19,0.05,0.19,Matches
7fcc71d8,Daniel Podence,pt POR,"FW,MF",gr Olympiacos,23,1995,6,5,457,5.1,1,0,1,1,0,0,2,0,1.2,1.2,0.8,2.0,27,18,34,0.20,0.00,0.20,0.20,0.20,0.23,0.16,0.39,0.23,0.39,Matches
5e861944,Matteo Politano,it ITA,"FW,MF",it Napoli,25,1993,2,0,38,0.4,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,6,2,10,0.00,0.00,0.00,0.00,0.00,0.22,0.11,0.33,0.22,0.33,Matches
5e861944,Matteo Politano,it ITA,"FW,DF",it Inter,25,1993,4,0,65,0.7,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.3,5,2,6,0.00,0.00,0.00,0.00,0.00,0.26,0.16,0.43,0.26,0.43,Matches
2a6cd437,Marin Pongračić,hr CRO,DF,at RB Salzburg,21,1997,1,1,45,0.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
d2416c2e,Yussuf Poulsen,dk DEN,"FW,MF",de RB Leipzig,25,1994,8,6,576,6.4,0,1,1,0,0,0,2,0,0.9,0.9,0.2,1.2,9,8,45,0.00,0.16,0.16,0.00,0.16,0.15,0.04,0.18,0.15,0.18,Matches
b182a240,Quincy Promes,nl NED,"FW,MF",nl Ajax,27,1992,5,5,423,4.7,4,0,4,4,0,0,2,0,2.7,2.7,0.3,3.0,15,14,39,0.85,0.00,0.85,0.85,0.85,0.57,0.06,0.63,0.57,0.63,Matches
8f21b7bd,Lukáš Provod,cz CZE,"FW,MF",cz Slavia Prague,22,1996,2,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
1bf33a9a,Christian Pulisic,us USA,"FW,MF",eng Chelsea,20,1998,4,3,266,3.0,1,1,2,1,0,0,0,0,1.0,1.0,1.2,2.2,29,14,30,0.34,0.34,0.68,0.34,0.68,0.34,0.41,0.75,0.34,0.75,Matches
34c3b935,Andriy Pyatov,ua UKR,GK,ua Shakhtar,35,1984,6,6,540,6.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
8794e251,Adrien Rabiot,fr FRA,MF,it Juventus,24,1995,5,4,367,4.1,0,0,0,0,0,0,0,0,0.1,0.1,0.5,0.6,18,15,31,0.00,0.00,0.00,0.00,0.00,0.02,0.13,0.15,0.02,0.15,Matches
9a1f2e1c,Rafael,br BRA,DF,fr Lyon,29,1990,1,1,72,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,5,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
89f951b5,Ivan Rakitić,hr CRO,MF,es Barcelona,31,1988,7,4,345,3.8,0,1,1,0,0,0,1,0,0.4,0.4,0.1,0.5,5,15,12,0.00,0.26,0.26,0.00,0.26,0.11,0.02,0.12,0.11,0.12,Matches
47fd5136,Yaroslav Rakitskiy,ua UKR,DF,ru Zenit,29,1989,5,5,450,5.0,1,0,1,1,0,0,3,0,0.1,0.1,0.5,0.5,1,9,1,0.20,0.00,0.20,0.20,0.20,0.01,0.09,0.10,0.01,0.10,Matches
7483d9f9,André Ramalho,br BRA,DF,at RB Salzburg,27,1992,2,2,180,2.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,3,0,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,Matches
08511d65,Sergio Ramos,es ESP,DF,es Real Madrid,33,1986,5,5,445,4.9,2,0,2,1,1,1,0,1,1.6,0.8,0.0,0.8,5,26,2,0.40,0.00,0.40,0.20,0.20,0.33,0.00,0.33,0.17,0.17,Matches
ef619b0b,Aaron Ramsey,wls WAL,MF,it Juventus,28,1990,6,2,202,2.2,1,0,1,1,0,0,0,0,1.1,1.1,0.2,1.3,3,11,11,0.45,0.00,0.45,0.45,0.45,0.48,0.09,0.58,0.48,0.58,Matches
1dbfae2d,Lazar Ranđelović,rs SRB,FW,gr Olympiacos,21,1997,4,1,88,1.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,3,1,7,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.07,0.07,0.07,Matches
d504b3e1,Jeff Reine-Adélaïde,fr FRA,"MF,FW",fr Lyon,21,1998,8,3,328,3.6,0,0,0,0,0,0,0,0,0.2,0.2,0.4,0.6,31,33,24,0.00,0.00,0.00,0.00,0.00,0.07,0.10,0.17,0.07,0.17,Matches
4b3c863f,Francisco Reis Ferreira,pt POR,DF,pt Benfica,22,1997,5,5,375,4.2,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.2,4,11,0,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04,Matches
5c2da10f,Loïc Rémy,fr FRA,FW,fr Lille,32,1987,4,2,209,2.3,1,0,1,1,0,0,0,0,0.9,0.9,0.0,0.9,2,1,9,0.43,0.00,0.43,0.43,0.43,0.40,0.00,0.40,0.40,0.40,Matches
4bd00a50,Panagiotis Retsos,gr GRE,DF,de Leverkusen,20,1998,2,1,100,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,2,3,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.00,0.06,Matches
36a3ff67,Marco Reus,de GER,"FW,MF",de Dortmund,30,1989,4,4,360,4.0,0,1,1,0,0,1,0,0,3.4,2.6,0.7,3.3,10,21,18,0.00,0.25,0.25,0.00,0.25,0.85,0.18,1.02,0.65,0.83,Matches
7fa4e703,Gio Reyna,us USA,"FW,MF",de Dortmund,16,2002,2,0,43,0.5,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.1,2,2,4,0.00,2.09,2.09,0.00,2.09,0.06,0.09,0.16,0.06,0.16,Matches
44865466,Jander Ribeiro Santana,br BRA,DF,rs Red Star,31,1988,3,1,144,1.6,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,4,2,2,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05,Matches
54f5ce34,Federico Ricca,uy URU,"DF,FW",be Club Brugge,24,1994,3,3,270,3.0,0,0,0,0,0,0,1,0,0.1,0.1,0.4,0.5,6,14,15,0.00,0.00,0.00,0.00,0.00,0.03,0.13,0.16,0.03,0.16,Matches
5f0241b2,Sergio Rico,es ESP,GK,fr Paris S-G,25,1993,3,2,192,2.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
733e7ad8,Mats Rits,be BEL,MF,be Club Brugge,26,1993,5,5,395,4.4,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,2,14,16,0.00,0.00,0.00,0.00,0.00,0.03,0.05,0.08,0.03,0.08,Matches
